,sc_id,sc_first_name,sc_last_name,sc_team_id,sc_price,sc_previous_games,sc_previous_average,sc_previous_total,sc_feed_id,sc_active,sc_positions,sc_team,sc_position,sc_long_team
164,165,Tom,Phillips,4,450500,22,82.95,1825,996487,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",COL,MID,Collingwood
165,166,Isaac,Quaynor,4,261700,4,60.25,241,1008089,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",COL,DEF,Collingwood
166,167,Jay,Rantall,4,117300,0,0.0,0,1015793,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",COL,MID,Collingwood
167,168,Ben,Reid,4,317700,7,65.0,455,240232,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",COL,FWD,Collingwood
168,169,Jordan,Roughead,4,352200,22,64.86,1427,280012,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",COL,DEF,Collingwood
169,170,Trey,Ruscoe,4,117300,0,0.0,0,1009383,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",COL,DEF MID,Collingwood
170,171,Matthew,Scharenberg,4,273700,7,56.0,392,295012,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",COL,DEF,Collingwood
171,172,Steele,Sidebottom,4,512000,21,94.29,1980,280965,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",COL,MID,Collingwood
172,173,Brayden,Sier,4,242700,6,49.67,298,1003029,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",COL,MID,Collingwood
173,174,Jaidyn,Stephenson,4,436200,12,80.33,964,1002240,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",COL,FWD,Collingwood
174,175,Josh,Thomas,4,338600,20,62.35,1247,290289,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",COL,FWD,Collingwood
175,176,Anton,Tohill,4,123900,0,0.0,0,1013975,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",COL,FWD,Collingwood
176,177,Adam,Treloar,4,615800,22,113.41,2495,291790,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",COL,MID,Collingwood
177,178,Travis,Varcoe,4,319400,16,58.81,941,250290,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",COL,FWD,Collingwood
178,179,Rupert,Wills,4,337900,7,69.14,484,1001448,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",COL,MID,Collingwood
179,180,Thomas,Wilson,4,102400,0,0.0,0,993797,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",COL,FWD,Collingwood
180,181,Patrick,Ambrose,5,275200,19,50.68,963,295599,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
181,182,Josh,Begley,5,289200,8,53.25,426,1005721,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
182,183,Tom,Bellchambers,5,460500,15,84.8,1272,261320,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",ESS,RUC,Essendon
183,184,Nick,Bryan,5,117300,0,0.0,0,1011954,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",ESS,RUC,Essendon
184,185,Ned,Cahill,5,117300,0,0.0,0,1009223,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,MID FWD,Essendon
185,186,Dylan,Clarke,5,352000,11,64.82,713,998109,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
186,187,Tom,Cutler,5,296500,3,78.0,234,297406,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
187,188,Joe,Daniher,5,270400,4,62.25,249,294518,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
188,189,Sam,Draper,5,123900,0,0.0,0,1005577,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",ESS,RUC,Essendon
189,190,Orazio,Fantasia,5,314200,14,57.86,810,296334,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
190,191,Aaron,Francis,5,352300,16,64.88,1038,990816,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
191,192,Martin,Gleeson,5,387400,9,71.33,642,297438,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
192,193,Noah,Gown,5,123900,0,0.0,0,1011864,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
193,194,Matt,Guelfi,5,304700,17,56.12,954,996232,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
194,195,Brayden,Ham,5,217500,4,44.5,178,1008190,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,FWD MID,Essendon
195,196,Dyson,Heppell,5,514300,17,94.71,1610,290629,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
196,197,Mitchell,Hibberd,5,114400,0,0.0,0,298407,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
197,198,Cale,Hooker,5,438300,17,80.71,1372,270588,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
198,199,Michael,Hurley,5,432900,18,79.72,1435,270935,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
199,200,Lachlan,Johnson,5,117300,0,0.0,0,1006506,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,MID FWD,Essendon
200,201,Harrison,Jones,5,117300,0,0.0,0,1011755,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
201,202,Kyle,Langford,5,399900,17,73.65,1252,298630,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,FWD MID,Essendon
202,203,Jayden,Laverde,5,364400,9,67.11,604,298280,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
203,204,Cian,McBride,5,102400,0,0.0,0,1018969,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
204,205,Anthony,McDonald-Tipungwuti,5,409500,22,75.41,1659,294092,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
205,206,Andrew,McGrath,5,399400,22,73.55,1618,998102,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
206,207,Conor,McKenna,5,433600,21,79.86,1677,997846,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
207,208,Shaun,McKernan,5,363800,15,67.0,1005,280038,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
208,209,Ross,McQuillan,5,102400,0,0.0,0,1019156,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,DEF FWD,Essendon
209,210,Zach,Merrett,5,573600,22,105.64,2324,992016,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
210,211,Irving,Mosquito,5,123900,0,0.0,0,1006097,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
211,212,Kobe,Mutch,5,207400,1,0.0,0,998212,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
212,213,Darcy,Parish,5,465400,20,85.7,1714,993817,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,FWD MID,Essendon
213,214,Andrew,Phillips,5,403100,5,92.8,464,294068,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",ESS,RUC,Essendon
214,215,Mason,Redman,5,379800,19,69.95,1329,997078,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
215,216,Jordan,Ridley,5,322600,6,66.0,396,1001026,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
216,217,Adam,Saad,5,443500,21,81.67,1715,295461,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
217,218,Dylan,Shiel,5,529100,21,97.43,2046,291783,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
218,219,Devon,Smith,5,335800,7,68.71,481,291771,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,FWD MID,Essendon
219,220,William,Snelling,5,321800,3,84.67,254,990606,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
220,221,James,Stewart,5,293000,0,0.0,0,294654,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
221,222,Jake,Stringer,5,384600,18,70.83,1275,293884,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
222,223,Jacob,Townsend,5,222900,1,29.0,29,291891,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",ESS,FWD,Essendon
223,224,David,Zaharakis,5,428700,20,78.95,1579,270951,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",ESS,MID,Essendon
224,225,Brandon,Zerk-Thatcher,5,189000,1,58.0,58,1004034,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",ESS,DEF,Essendon
225,226,Blake,Acres,6,384400,19,70.79,1345,296294,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,FWD MID,Fremantle
226,227,James,Aish,6,353000,13,65.0,845,295067,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
227,228,Bailey,Banfield,6,266700,7,54.57,382,998180,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
228,229,Brett,Bewley,6,252700,7,51.71,362,296371,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
229,230,Connor,Blakely,6,411500,14,75.79,1061,298450,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
230,231,Andrew,Brayshaw,6,382800,22,70.5,1551,1002232,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,FWD MID,Fremantle
231,232,Isaiah,Butters,6,102400,0,0.0,0,1017984,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
232,233,Jason,Carter,6,141200,2,32.5,65,1006151,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
233,234,Adam,Cerra,6,338900,20,62.4,1248,1002239,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
234,235,Travis,Colyer,6,292200,10,53.8,538,280988,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
235,236,Reece,Conca,6,372000,22,68.5,1507,290823,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
236,237,Brennan,Cox,6,305500,8,56.25,450,997033,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
237,238,Mitchell,Crowden,6,272800,5,62.8,314,1002353,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
238,239,Sean,Darcy,6,402800,11,74.18,816,998145,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",FRE,RUC,Fremantle
239,240,Hugh,Dixon,6,171100,1,45.0,45,1002372,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
240,241,Taylin,Duman,6,336300,14,61.93,867,998115,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
241,242,Minairo,Frederick,6,117300,0,0.0,0,999321,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
242,243,Nat,Fyfe,6,651600,20,120.0,2400,291570,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
243,244,Stefan,Giro,6,215900,0,0.0,0,1002354,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
244,245,Joel,Hamling,6,342400,22,63.05,1387,295222,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
245,246,Liam,Henry,6,171300,0,0.0,0,1005988,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,MID FWD,Fremantle
246,247,Stephen,Hill,6,190600,3,39.0,117,280336,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,DEF FWD,Fremantle
247,248,Jesse,Hogan,6,327600,12,60.33,724,296324,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
248,249,Ethan,Hughes,6,364100,21,67.05,1408,996580,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
249,250,Rory,Lobb,6,472800,15,87.07,1306,990740,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",FRE,RUC,Fremantle
250,251,Griffin,Logue,6,339900,10,62.6,626,997933,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
251,252,Brandon,Matera,6,342900,20,63.15,1263,290817,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
252,253,Cam,McCarthy,6,289200,12,53.25,639,995192,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
253,254,Lloyd,Meek,6,123900,0,0.0,0,1000980,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",FRE,RUC,Fremantle
254,255,David,Mundy,6,483500,22,89.05,1959,240052,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
255,256,Tom,North,6,102400,0,0.0,0,1003132,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
256,257,Dillon,O'Reilly,6,123900,0,0.0,0,1005831,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
257,258,Alex,Pearce,6,297700,11,54.82,603,298409,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
258,259,Jarvis,Pina,6,120400,0,0.0,0,1007854,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,DEF MID,Fremantle
259,260,Luke,Ryan,6,520400,18,95.83,1725,998659,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
260,261,Lachlan,Schultz,6,208800,7,42.71,299,1000860,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
261,262,Caleb,Serong,6,175800,0,0.0,0,1009420,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
262,263,Sam,Sturt,6,123900,0,0.0,0,1013611,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
263,264,Sam,Switkowski,6,353000,18,65.0,1170,992059,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
264,265,Matt,Taberner,6,426600,9,78.56,707,293854,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
265,266,Leno,Thomas,6,102400,0,0.0,0,1009381,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
266,267,Darcy,Tucker,6,398400,22,73.36,1614,993816,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,FWD MID,Fremantle
267,268,Luke,Valente,6,123900,0,0.0,0,1004850,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
268,269,Michael,Walters,6,547200,22,100.77,2217,281007,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,FWD MID,Fremantle
269,270,Tobe,Watson,6,123900,0,0.0,0,1004437,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
270,271,Nathan,Wilson,6,372000,18,68.5,1233,294125,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
271,272,Hayden,Young,6,180300,0,0.0,0,1009256,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
272,273,Ben,Ainsworth,17,329000,12,60.58,727,998130,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,FWD MID,Gold Coast
273,274,Noah,Anderson,17,202800,0,0.0,0,1009199,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
274,275,Charlie,Ballard,17,325800,21,60.0,1260,1008882,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
275,276,Jack,Bowes,17,411300,15,75.73,1136,998260,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
276,277,Will,Brodie,17,435800,8,80.25,642,998129,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
277,278,Connor,Budarick,17,106900,0,0.0,0,1008454,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,MID FWD,Gold Coast
278,279,Christopher,Burgess,17,265300,14,48.86,684,1000068,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
279,280,Sam,Collins,17,328200,9,60.44,544,295446,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
280,281,Matthew,Conroy,17,102400,0,0.0,0,1009334,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GCS,RUC,Gold Coast
281,282,Joshua,Corbett,17,227500,9,41.89,377,1005547,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
282,283,Jacob,Dawson,17,318500,6,65.17,391,1002331,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
283,284,Sam,Day,17,369800,10,68.1,681,291753,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
284,285,Brandon,Ellis,17,470800,20,86.7,1734,293713,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
285,286,Corey,Ellis,17,279100,4,64.25,257,991953,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
286,287,Jy,Farrar,17,117300,0,0.0,0,999715,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
287,288,Brayden,Fiorini,17,477100,21,87.86,1845,993799,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
288,289,Sam,Flanders,17,162300,0,0.0,0,1009260,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,MID FWD,Gold Coast
289,290,Sam,Fletcher,17,123900,0,0.0,0,1006110,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
290,291,Caleb,Graham,17,207800,3,54.67,164,1006087,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
291,292,Hugh,Greenwood,17,463100,14,85.29,1194,281091,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,FWD MID,Gold Coast
292,293,Pearce,Hanley,17,419800,16,77.31,1237,270512,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
293,294,Jarrod,Harbrow,17,419400,21,77.24,1622,240254,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
294,295,Jacob,Heron,17,179900,5,36.8,184,1002328,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
295,296,Nick,Holman,17,365200,12,67.25,807,297456,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
296,297,Jack,Hombsch,17,290800,18,53.56,964,291964,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
297,298,George,Horlin-Smith,17,221300,7,45.29,317,293255,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,DEF MID,Gold Coast
298,299,Jesse,Joyce,17,326800,16,60.19,963,996064,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
299,300,Ben,King,17,225000,14,41.43,580,1006144,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
300,301,Sean,Lemmens,17,262000,8,48.25,386,294013,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,FWD MID,Gold Coast
301,302,Jack,Lukosius,17,274600,21,50.57,1062,1004095,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,DEF FWD,Gold Coast
302,303,Darcy,MacPherson,17,443800,22,81.73,1798,996464,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,FWD MID,Gold Coast
303,304,Jez,McLennan,17,123900,0,0.0,0,1000044,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
304,305,Anthony,Miles,17,455200,17,83.82,1425,290671,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
305,306,Touk,Miller,17,460700,18,84.83,1527,298272,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
306,307,Jordan,Murdoch,17,319600,14,58.86,824,295942,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
307,308,Patrick,Murtagh,17,102400,0,0.0,0,1016116,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
308,309,Wil,Powell,17,298700,13,55.0,715,1007881,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
309,310,Izak,Rankine,17,123900,0,0.0,0,1001195,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
310,311,Mitchell,Riordan,17,123900,0,0.0,0,1006108,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
311,312,Malcolm,Rosas,17,102400,0,0.0,0,1005986,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
312,313,Matthew,Rowell,17,207300,0,0.0,0,1009208,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
313,314,Josh,Schoenfeld,17,178700,1,47.0,47,998511,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
314,315,Alex,Sexton,17,297200,22,54.73,1204,294643,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
315,316,Jeremy,Sharp,17,117300,0,0.0,0,1009380,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
316,317,Zac,Smith,17,254700,3,67.0,201,280722,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GCS,RUC,Gold Coast
317,318,David,Swallow,17,478900,22,88.18,1940,290832,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
318,319,Rory,Thompson,17,212300,0,0.0,0,281075,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
319,320,Luke,Towey,17,102400,0,0.0,0,1019157,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
320,321,Lachie,Weller,17,481100,17,88.59,1506,298524,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
321,322,Jarrod,Witts,17,541300,22,99.68,2193,291975,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GCS,RUC,Gold Coast
322,323,Peter,Wright,17,369300,17,68.0,1156,298289,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
323,324,Gary,Ablett,7,519500,21,95.67,2009,220001,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
324,325,Tom,Atkins,7,327200,20,60.25,1205,994386,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
325,326,Jed,Bews,7,304700,9,56.11,505,293883,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
326,327,Mark,Blicavs,7,449200,22,82.73,1820,296733,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
