,index,year,gametime (AET),ground,FanFooty draw ID,team,score,SC_total,previous SC match score,rolling 3 round SC match average,rolling 5 round SC match average,match_identifier
217,3300,2010,2010-07-25 13:10:00,Docklands,3534,WB,158.0,2038.0,1906.0,1783.3333333333333,1808.8,3534_WB
218,3301,2010,2010-07-25 14:10:00,MCG,3535,SY,69.0,1449.0,1916.0,1827.6666666666667,1752.0,3535_SY
219,3301,2010,2010-07-25 14:10:00,MCG,3535,ME,142.0,1870.0,1626.0,1583.0,1576.6,3535_ME
220,3302,2010,2010-07-25 16:40:00,Footy Park,3536,AD,69.0,1512.0,1649.0,1712.3333333333333,1691.4,3536_AD
221,3302,2010,2010-07-25 16:40:00,Footy Park,3536,PA,88.0,1835.0,1431.0,1553.3333333333333,1563.2,3536_PA
222,3303,2010,2010-07-30 19:40:00,Docklands,3537,ES,108.0,1900.0,1776.0,1639.0,1604.2,3537_ES
223,3303,2010,2010-07-30 19:40:00,Docklands,3537,SK,75.0,1439.0,1697.0,1650.6666666666667,1731.4,3537_SK
224,3304,2010,2010-07-31 14:10:00,MCG,3538,CO,105.0,1978.0,1954.0,1810.6666666666667,1840.4,3538_CO
225,3304,2010,2010-07-31 14:10:00,MCG,3538,CA,57.0,1320.0,1768.0,1560.0,1589.0,3538_CA
226,3305,2010,2010-07-31 15:10:00,Footy Park,3539,HW,84.0,1627.0,1645.0,1783.3333333333333,1750.8,3539_HW
227,3305,2010,2010-07-31 15:10:00,Footy Park,3539,PA,92.0,1675.0,1835.0,1624.6666666666667,1617.4,3539_PA
228,3306,2010,2010-07-31 19:10:00,Homebush,3540,GE,125.0,1909.0,1978.0,1781.0,1759.0,3540_GE
229,3306,2010,2010-07-31 19:10:00,Homebush,3540,SY,72.0,1401.0,1449.0,1772.0,1690.0,3540_SY
230,3307,2010,2010-07-31 19:10:00,Gabba,3541,BL,64.0,1544.0,1344.0,1402.0,1446.8,3541_BL
231,3307,2010,2010-07-31 19:10:00,Gabba,3541,ME,74.0,1786.0,1870.0,1721.0,1619.0,3541_ME
232,3308,2010,2010-08-01 13:10:00,MCG,3542,AD,80.0,1729.0,1512.0,1614.6666666666667,1694.4,3542_AD
233,3308,2010,2010-08-01 13:10:00,MCG,3542,RI,100.0,1581.0,1362.0,1531.0,1597.8,3542_RI
234,3309,2010,2010-08-01 14:10:00,Docklands,3543,NM,72.0,1505.0,1528.0,1573.6666666666667,1554.8,3543_NM
235,3309,2010,2010-08-01 14:10:00,Docklands,3543,WB,143.0,1806.0,2038.0,1904.3333333333333,1832.4,3543_WB
236,3310,2010,2010-08-01 16:40:00,Subiaco,3544,FR,160.0,1828.0,1271.0,1502.3333333333333,1571.6,3544_FR
237,3310,2010,2010-08-01 16:40:00,Subiaco,3544,WC,85.0,1474.0,1539.0,1655.6666666666667,1563.8,3544_WC
238,3311,2010,2010-08-06 19:40:00,MCG,3545,ES,73.0,1645.0,1900.0,1730.0,1668.4,3545_ES
239,3311,2010,2010-08-06 19:40:00,MCG,3545,CA,149.0,1707.0,1320.0,1492.3333333333333,1535.6,3545_CA
240,3312,2010,2010-08-07 14:10:00,SCG,3546,HW,85.0,1442.0,1627.0,1776.3333333333333,1730.4,3546_HW
241,3312,2010,2010-08-07 14:10:00,SCG,3546,SY,129.0,1889.0,1401.0,1588.6666666666667,1666.6,3546_SY
242,3313,2010,2010-08-07 14:10:00,Docklands,3547,FR,69.0,1351.0,1828.0,1598.3333333333333,1612.6,3547_FR
243,3313,2010,2010-08-07 14:10:00,Docklands,3547,NM,123.0,1956.0,1505.0,1620.0,1514.2,3547_NM
244,3314,2010,2010-08-07 19:10:00,MCG,3548,CO,107.0,1743.0,1978.0,1907.0,1875.6,3548_CO
245,3314,2010,2010-08-07 19:10:00,MCG,3548,GE,85.0,1578.0,1909.0,1853.3333333333333,1844.2,3548_GE
246,3315,2010,2010-08-07 19:40:00,Subiaco,3549,BL,70.0,1703.0,1544.0,1382.0,1470.8,3549_BL
247,3315,2010,2010-08-07 19:40:00,Subiaco,3549,WC,65.0,1593.0,1474.0,1606.6666666666667,1554.8,3549_WC
248,3316,2010,2010-08-08 13:10:00,Docklands,3550,SK,151.0,2068.0,1439.0,1550.6666666666667,1647.2,3550_SK
249,3316,2010,2010-08-08 13:10:00,Docklands,3550,PA,57.0,1244.0,1675.0,1647.0,1634.0,3550_PA
250,3317,2010,2010-08-08 14:10:00,MCG,3551,RI,80.0,1572.0,1581.0,1474.0,1571.2,3551_RI
251,3317,2010,2010-08-08 14:10:00,MCG,3551,ME,109.0,1745.0,1786.0,1760.6666666666667,1681.0,3551_ME
252,3318,2010,2010-08-08 16:40:00,Footy Park,3552,WB,61.0,1592.0,1806.0,1916.6666666666667,1838.8,3552_WB
253,3318,2010,2010-08-08 16:40:00,Footy Park,3552,AD,53.0,1761.0,1729.0,1630.0,1675.6,3552_AD
254,3319,2010,2010-08-13 19:40:00,MCG,3553,ES,64.0,1248.0,1645.0,1773.6666666666667,1692.4,3553_ES
255,3319,2010,2010-08-13 19:40:00,MCG,3553,CO,162.0,2055.0,1743.0,1891.6666666666667,1830.6,3553_CO
256,3320,2010,2010-08-14 14:10:00,MCG,3554,RI,67.0,1374.0,1572.0,1505.0,1549.2,3554_RI
257,3320,2010,2010-08-14 14:10:00,MCG,3554,CA,156.0,1933.0,1707.0,1598.3333333333333,1541.4,3554_CA
258,3321,2010,2010-08-14 15:10:00,Subiaco,3555,FR,87.0,1490.0,1351.0,1483.3333333333333,1537.2,3555_FR
259,3321,2010,2010-08-14 15:10:00,Subiaco,3555,SY,96.0,1810.0,1889.0,1579.6666666666667,1721.2,3555_SY
260,3322,2010,2010-08-14 19:10:00,Docklands,3556,GE,161.0,1999.0,1578.0,1821.6666666666667,1766.0,3556_GE
261,3322,2010,2010-08-14 19:10:00,Docklands,3556,WB,60.0,1337.0,1592.0,1812.0,1822.2,3556_WB
262,3323,2010,2010-08-14 19:40:00,Footy Park,3557,WC,60.0,1536.0,1593.0,1535.3333333333333,1606.8,3557_WC
263,3323,2010,2010-08-14 19:40:00,Footy Park,3557,PA,61.0,1792.0,1244.0,1584.6666666666667,1558.6,3557_PA
264,3324,2010,2010-08-15 13:10:00,Gabba,3558,AD,104.0,1598.0,1761.0,1667.3333333333333,1666.8,3558_AD
265,3324,2010,2010-08-15 13:10:00,Gabba,3558,BL,97.0,1701.0,1703.0,1530.3333333333333,1490.6,3558_BL
266,3325,2010,2010-08-15 14:10:00,MCG,3559,HW,99.0,1784.0,1442.0,1571.3333333333333,1683.8,3559_HW
267,3325,2010,2010-08-15 14:10:00,MCG,3559,ME,78.0,1525.0,1745.0,1800.3333333333333,1738.8,3559_ME
268,3326,2010,2010-08-15 16:40:00,Docklands,3560,NM,63.0,1491.0,1956.0,1663.0,1636.4,3560_NM
269,3326,2010,2010-08-15 16:40:00,Docklands,3560,SK,115.0,1815.0,2068.0,1734.6666666666667,1691.8,3560_SK
270,3327,2010,2010-08-20 19:40:00,Docklands,3561,CA,79.0,1456.0,1933.0,1653.3333333333333,1623.4,3561_CA
271,3327,2010,2010-08-20 19:40:00,Docklands,3561,GE,121.0,1864.0,1999.0,1828.6666666666667,1827.4,3561_GE
272,3328,2010,2010-08-21 14:10:00,Docklands,3562,RI,94.0,1538.0,1374.0,1509.0,1473.6,3562_RI
273,3328,2010,2010-08-21 14:10:00,Docklands,3562,SK,115.0,1809.0,1815.0,1774.0,1707.0,3562_SK
274,3329,2010,2010-08-21 14:10:00,Launceston,3563,HW,155.0,2005.0,1784.0,1617.6666666666667,1711.0,3563_HW
275,3329,2010,2010-08-21 14:10:00,Launceston,3563,FR,39.0,1291.0,1490.0,1556.3333333333333,1527.2,3563_FR
276,3330,2010,2010-08-21 19:10:00,MCG,3564,AD,51.0,1494.0,1598.0,1696.0,1649.8,3564_AD
277,3330,2010,2010-08-21 19:10:00,MCG,3564,CO,54.0,1807.0,2055.0,1925.3333333333333,1903.8,3564_CO
278,3331,2010,2010-08-21 19:10:00,SCG,3565,WB,70.0,1337.0,1337.0,1578.3333333333333,1735.8,3565_WB
279,3331,2010,2010-08-21 19:10:00,SCG,3565,SY,114.0,1973.0,1810.0,1700.0,1693.0,3565_SY
280,3332,2010,2010-08-22 13:10:00,Footy Park,3566,ME,83.0,1703.0,1525.0,1685.3333333333333,1710.4,3566_ME
281,3332,2010,2010-08-22 13:10:00,Footy Park,3566,PA,112.0,1608.0,1792.0,1570.3333333333333,1595.4,3566_PA
282,3333,2010,2010-08-22 14:10:00,Docklands,3567,ES,68.0,1440.0,1248.0,1597.6666666666667,1616.6,3567_ES
283,3333,2010,2010-08-22 14:10:00,Docklands,3567,BL,95.0,1882.0,1701.0,1649.3333333333333,1510.0,3567_BL
284,3334,2010,2010-08-22 16:40:00,Subiaco,3568,WC,94.0,1668.0,1536.0,1534.3333333333333,1589.8,3568_WC
285,3334,2010,2010-08-22 16:40:00,Subiaco,3568,NM,110.0,1649.0,1491.0,1650.6666666666667,1661.4,3568_NM
286,3335,2010,2010-08-27 20:40:00,Subiaco,3573,FR,93.0,1731.0,1291.0,1377.3333333333333,1446.2,3573_FR
287,3335,2010,2010-08-27 20:40:00,Subiaco,3573,CA,87.0,1578.0,1456.0,1698.6666666666667,1636.8,3573_CA
288,3336,2010,2010-08-28 13:10:00,Kardinia,3571,GE,112.0,1907.0,1864.0,1813.6666666666667,1865.6,3571_GE
289,3336,2010,2010-08-28 13:10:00,Kardinia,3571,WC,68.0,1408.0,1668.0,1599.0,1562.0,3571_WC
290,3337,2010,2010-08-28 14:10:00,MCG,3570,CO,95.0,1687.0,1807.0,1868.3333333333333,1907.4,3570_CO
291,3337,2010,2010-08-28 14:10:00,MCG,3570,HW,98.0,1618.0,2005.0,1743.6666666666667,1700.6,3570_HW
292,3338,2010,2010-08-28 16:10:00,Footy Park,3569,SK,37.0,1754.0,1809.0,1897.3333333333333,1765.6,3569_SK
293,3338,2010,2010-08-28 16:10:00,Footy Park,3569,AD,65.0,1545.0,1494.0,1617.6666666666667,1618.8,3569_AD
294,3339,2010,2010-08-28 19:10:00,Gabba,3575,SY,106.0,1903.0,1973.0,1890.6666666666667,1704.4,3575_SY
295,3339,2010,2010-08-28 19:10:00,Gabba,3575,BL,68.0,1418.0,1882.0,1762.0,1634.8,3575_BL
296,3340,2010,2010-08-28 19:10:00,Docklands,3576,WB,107.0,1758.0,1337.0,1422.0,1622.0,3576_WB
297,3340,2010,2010-08-28 19:10:00,Docklands,3576,ES,78.0,1541.0,1440.0,1444.3333333333333,1601.8,3576_ES
298,3341,2010,2010-08-29 14:10:00,Docklands,3572,PA,122.0,1724.0,1608.0,1548.0,1630.8,3572_PA
299,3341,2010,2010-08-29 14:10:00,Docklands,3572,RI,112.0,1590.0,1538.0,1494.6666666666667,1485.4,3572_RI
300,3342,2010,2010-08-29 16:40:00,MCG,3574,NM,113.0,1772.0,1649.0,1698.6666666666667,1625.8,3574_NM
301,3342,2010,2010-08-29 16:40:00,MCG,3574,ME,103.0,1528.0,1703.0,1657.6666666666667,1725.8,3574_ME
302,3343,2010,2010-09-03 19:45:00,MCG,3577,GE,79.0,1515.0,1907.0,1923.3333333333333,1851.4,3577_GE
303,3343,2010,2010-09-03 19:45:00,MCG,3577,SK,83.0,1783.0,1754.0,1792.6666666666667,1777.0,3577_SK
304,3344,2010,2010-09-04 15:20:00,Subiaco,3578,FR,94.0,1759.0,1731.0,1504.0,1538.2,3578_FR
305,3344,2010,2010-09-04 15:20:00,Subiaco,3578,HW,64.0,1539.0,1618.0,1802.3333333333333,1695.2,3578_HW
306,3345,2010,2010-09-04 19:20:00,MCG,3579,CO,124.0,1901.0,1687.0,1849.6666666666667,1854.0,3579_CO
307,3345,2010,2010-09-04 19:20:00,MCG,3579,WB,62.0,1364.0,1758.0,1477.3333333333333,1566.0,3579_WB
308,3346,2010,2010-09-05 14:40:00,Homebush,3580,SY,99.0,1713.0,1903.0,1895.3333333333333,1795.2,3580_SY
309,3346,2010,2010-09-05 14:40:00,Homebush,3580,CA,94.0,1587.0,1578.0,1655.6666666666667,1598.8,3580_CA
310,3347,2010,2010-09-10 19:45:00,MCG,3581,FR,66.0,1269.0,1759.0,1593.6666666666667,1524.4,3581_FR
311,3347,2010,2010-09-10 19:45:00,MCG,3581,GE,135.0,2034.0,1515.0,1762.0,1772.6,3581_GE
312,3348,2010,2010-09-11 19:20:00,MCG,3582,SY,72.0,1666.0,1713.0,1863.0,1857.6,3582_SY
313,3348,2010,2010-09-11 19:20:00,MCG,3582,WB,77.0,1631.0,1364.0,1486.3333333333333,1477.6,3582_WB
314,3349,2010,2010-09-17 19:45:00,MCG,3583,CO,120.0,1706.0,1901.0,1798.3333333333333,1838.6,3583_CO
315,3349,2010,2010-09-17 19:45:00,MCG,3583,GE,79.0,1607.0,2034.0,1818.6666666666667,1863.8,3583_GE
316,3350,2010,2010-09-18 19:20:00,MCG,3584,SK,88.0,1800.0,1783.0,1782.0,1845.8,3584_SK
317,3350,2010,2010-09-18 19:20:00,MCG,3584,WB,64.0,1504.0,1631.0,1584.3333333333333,1485.4,3584_WB
318,3351,2010,2010-09-25 14:40:00,MCG,3585,CO,68.0,1639.0,1706.0,1764.6666666666667,1831.2,3585_CO
319,3351,2010,2010-09-25 14:40:00,MCG,3585,SK,68.0,1661.0,1800.0,1779.0,1792.2,3585_SK
320,3352,2010,2010-10-02 14:40:00,MCG,3586,SK,52.0,1380.0,1661.0,1748.0,1761.4,3586_SK
321,3352,2010,2010-10-02 14:40:00,MCG,3586,CO,108.0,1877.0,1639.0,1748.6666666666667,1748.0,3586_CO
322,3378,2011,2011-03-24 19:40:00,MCG,3701,CA,104.0,1804.0,1587.0,1540.3333333333333,1652.2,3701_CA
323,3378,2011,2011-03-24 19:40:00,MCG,3701,RI,84.0,1497.0,1590.0,1500.6666666666667,1531.0,3701_RI
324,3379,2011,2011-03-25 19:40:00,MCG,3702,SK,47.0,1577.0,1380.0,1613.6666666666667,1675.6,3702_SK
325,3379,2011,2011-03-25 19:40:00,MCG,3702,GE,48.0,1724.0,1607.0,1718.6666666666667,1785.4,3702_GE
326,3380,2011,2011-03-26 14:10:00,Docklands,3703,PA,80.0,1452.0,1724.0,1708.0,1608.6,3703_PA
327,3380,2011,2011-03-26 14:10:00,Docklands,3703,CO,155.0,1849.0,1877.0,1740.6666666666667,1762.0,3703_CO
328,3381,2011,2011-03-26 19:40:00,Footy Park,3704,HW,85.0,1601.0,1539.0,1720.6666666666667,1677.6,3704_HW
329,3381,2011,2011-03-26 19:40:00,Footy Park,3704,AD,105.0,1616.0,1545.0,1545.6666666666667,1625.4,3704_AD
330,3382,2011,2011-03-26 20:10:00,Gabba,3705,FR,94.0,1730.0,1269.0,1586.3333333333333,1508.0,3705_FR
331,3382,2011,2011-03-26 20:10:00,Gabba,3705,BL,92.0,1570.0,1418.0,1667.0,1649.6,3705_BL
332,3383,2011,2011-03-27 13:10:00,Docklands,3706,ES,113.0,1898.0,1541.0,1409.6666666666667,1554.8,3706_ES
333,3383,2011,2011-03-27 13:10:00,Docklands,3706,WB,58.0,1403.0,1504.0,1499.6666666666667,1518.8,3706_WB
334,3384,2011,2011-03-27 14:10:00,MCG,3707,SY,84.0,1596.0,1666.0,1760.6666666666667,1813.0,3707_SY
335,3384,2011,2011-03-27 14:10:00,MCG,3707,ME,84.0,1707.0,1528.0,1585.3333333333333,1657.4,3707_ME
336,3385,2011,2011-03-27 19:10:00,Subiaco,3708,NM,88.0,1633.0,1772.0,1637.3333333333333,1674.6,3708_NM
337,3385,2011,2011-03-27 19:10:00,Subiaco,3708,WC,92.0,1669.0,1408.0,1537.3333333333333,1535.8,3708_WC
338,3386,2011,2011-04-01 19:40:00,MCG,3709,SK,95.0,1679.0,1577.0,1539.3333333333333,1640.2,3709_SK
339,3386,2011,2011-04-01 19:40:00,MCG,3709,RI,95.0,1622.0,1497.0,1541.6666666666667,1514.2,3709_RI
340,3387,2011,2011-04-02 14:10:00,Docklands,3710,NM,56.0,1368.0,1633.0,1684.6666666666667,1700.2,3710_NM
341,3387,2011,2011-04-02 14:10:00,Docklands,3710,CO,143.0,1939.0,1849.0,1788.3333333333333,1794.4,3710_CO
342,3388,2011,2011-04-02 15:10:00,Footy Park,3711,WC,116.0,1767.0,1669.0,1581.6666666666667,1574.8,3711_WC
343,3388,2011,2011-04-02 15:10:00,Footy Park,3711,PA,98.0,1529.0,1452.0,1594.6666666666667,1564.0,3711_PA
344,3389,2011,2011-04-02 19:40:00,Gabba,3712,GC,52.0,1282.0,,,,3712_GC
345,3389,2011,2011-04-02 19:40:00,Gabba,3712,CA,171.0,2022.0,1804.0,1656.3333333333333,1671.6,3712_CA
346,3390,2011,2011-04-02 20:40:00,Subiaco,3713,GE,89.0,1751.0,1724.0,1788.3333333333333,1757.4,3713_GE
347,3390,2011,2011-04-02 20:40:00,Subiaco,3713,FR,78.0,1553.0,1730.0,1586.0,1556.0,3713_FR
348,3391,2011,2011-04-03 13:10:00,Docklands,3714,WB,123.0,1900.0,1403.0,1512.6666666666667,1532.0,3714_WB
349,3391,2011,2011-04-03 13:10:00,Docklands,3714,BL,45.0,1406.0,1570.0,1623.3333333333333,1654.8,3714_BL
350,3392,2011,2011-04-03 14:10:00,Homebush,3715,ES,93.0,1583.0,1898.0,1626.3333333333333,1554.4,3715_ES
351,3392,2011,2011-04-03 14:10:00,Homebush,3715,SY,98.0,1702.0,1596.0,1658.3333333333333,1770.2,3715_SY
352,3393,2011,2011-04-03 16:40:00,MCG,3716,ME,77.0,1403.0,1707.0,1646.0,1641.6,3716_ME
353,3393,2011,2011-04-03 16:40:00,MCG,3716,HW,122.0,1899.0,1601.0,1586.0,1709.4,3716_HW
354,3394,2011,2011-04-08 19:40:00,MCG,3717,CA,74.0,1556.0,2022.0,1804.3333333333333,1689.4,3717_CA
355,3394,2011,2011-04-08 19:40:00,MCG,3717,CO,102.0,1745.0,1939.0,1888.3333333333333,1802.0,3717_CO
356,3395,2011,2011-04-09 14:10:00,Docklands,3718,GC,51.0,1428.0,1282.0,1282.0,1282.0,3718_GC
357,3395,2011,2011-04-09 14:10:00,Docklands,3718,WB,122.0,1873.0,1900.0,1602.3333333333333,1560.4,3718_WB
358,3396,2011,2011-04-09 15:10:00,Footy Park,3719,FR,79.0,1836.0,1553.0,1517.3333333333333,1608.4,3719_FR
359,3396,2011,2011-04-09 15:10:00,Footy Park,3719,AD,54.0,1463.0,1616.0,1551.6666666666667,1602.8,3719_AD
360,3397,2011,2011-04-09 19:10:00,MCG,3720,HW,115.0,1923.0,1899.0,1679.6666666666667,1732.4,3720_HW
361,3397,2011,2011-04-09 19:10:00,MCG,3720,RI,52.0,1379.0,1622.0,1569.6666666666667,1524.2,3720_RI
362,3398,2011,2011-04-09 20:10:00,Subiaco,3721,WC,88.0,1544.0,1767.0,1614.6666666666667,1609.6,3721_WC
363,3398,2011,2011-04-09 20:10:00,Subiaco,3721,SY,101.0,1757.0,1702.0,1654.6666666666667,1716.0,3721_SY
364,3399,2011,2011-04-10 13:10:00,MCG,3722,ME,82.0,1678.0,1403.0,1546.0,1573.2,3722_ME
365,3399,2011,2011-04-10 13:10:00,MCG,3722,BL,71.0,1618.0,1406.0,1464.6666666666667,1595.4,3722_BL
366,3400,2011,2011-04-10 14:10:00,Kardinia,3723,GE,122.0,1917.0,1751.0,1694.0,1726.2,3723_GE
367,3400,2011,2011-04-10 14:10:00,Kardinia,3723,PA,43.0,1383.0,1529.0,1568.3333333333333,1621.0,3723_PA
368,3401,2011,2011-04-10 16:40:00,Docklands,3724,ES,136.0,1736.0,1583.0,1674.0,1542.0,3724_ES
369,3401,2011,2011-04-10 16:40:00,Docklands,3724,SK,84.0,1562.0,1679.0,1545.3333333333333,1619.4,3724_SK
370,3402,2011,2011-04-15 19:40:00,MCG,3725,CO,161.0,1803.0,1745.0,1844.3333333333333,1809.8,3725_CO
371,3402,2011,2011-04-15 19:40:00,MCG,3725,RI,90.0,1495.0,1379.0,1499.3333333333333,1525.2,3725_RI
372,3403,2011,2011-04-16 14:10:00,Launceston,3726,WC,65.0,1639.0,1544.0,1660.0,1611.2,3726_WC
373,3403,2011,2011-04-16 14:10:00,Launceston,3726,HW,72.0,1663.0,1923.0,1807.6666666666667,1716.0,3726_HW
374,3404,2011,2011-04-16 14:10:00,MCG,3727,ES,79.0,1592.0,1736.0,1739.0,1639.6,3727_ES
375,3404,2011,2011-04-16 14:10:00,MCG,3727,CA,79.0,1710.0,1556.0,1794.0,1709.4,3727_CA
376,3405,2011,2011-04-16 19:10:00,SCG,3728,GE,81.0,1683.0,1917.0,1797.3333333333333,1806.6,3728_GE
377,3405,2011,2011-04-16 19:10:00,SCG,3728,SY,54.0,1621.0,1757.0,1685.0,1686.8,3728_SY
378,3406,2011,2011-04-16 19:40:00,Footy Park,3729,AD,66.0,1601.0,1463.0,1541.3333333333333,1543.2,3729_AD
379,3406,2011,2011-04-16 19:40:00,Footy Park,3729,PA,98.0,1695.0,1383.0,1454.6666666666667,1539.2,3729_PA
380,3407,2011,2011-04-17 14:10:00,Gabba,3730,ME,159.0,1959.0,1678.0,1596.0,1603.8,3730_ME
381,3407,2011,2011-04-17 14:10:00,Gabba,3730,GC,69.0,1341.0,1428.0,1355.0,1355.0,3730_GC
382,3408,2011,2011-04-17 16:40:00,Subiaco,3731,NM,98.0,1552.0,1368.0,1591.0,1582.6,3731_NM
383,3408,2011,2011-04-17 16:40:00,Subiaco,3731,FR,127.0,1749.0,1836.0,1706.3333333333333,1629.4,3731_FR
384,3409,2011,2011-04-21 19:40:00,Gabba,3732,SK,89.0,1718.0,1562.0,1606.0,1571.8,3732_SK
385,3409,2011,2011-04-21 19:40:00,Gabba,3732,BL,76.0,1584.0,1618.0,1531.3333333333333,1578.8,3732_BL
386,3410,2011,2011-04-23 15:10:00,Footy Park,3733,GC,104.0,1693.0,1341.0,1350.3333333333333,1350.3333333333333,3733_GC
387,3410,2011,2011-04-23 15:10:00,Footy Park,3733,PA,101.0,1607.0,1695.0,1535.6666666666667,1556.6,3733_PA
388,3411,2011,2011-04-23 19:10:00,Docklands,3734,AD,79.0,1543.0,1601.0,1560.0,1543.8,3734_AD
389,3411,2011,2011-04-23 19:10:00,Docklands,3734,CA,85.0,1761.0,1710.0,1762.6666666666667,1735.8,3734_CA
390,3412,2011,2011-04-24 16:40:00,Docklands,3735,RI,112.0,1706.0,1495.0,1498.6666666666667,1516.6,3735_RI
391,3412,2011,2011-04-24 16:40:00,Docklands,3735,NM,103.0,1597.0,1552.0,1517.6666666666667,1594.8,3735_NM
392,3413,2011,2011-04-25 14:40:00,MCG,3736,CO,107.0,1766.0,1803.0,1829.0,1842.6,3736_CO
393,3413,2011,2011-04-25 14:40:00,MCG,3736,ES,77.0,1531.0,1592.0,1637.0,1670.0,3736_ES
394,3414,2011,2011-04-25 20:40:00,Subiaco,3737,WB,78.0,1559.0,1873.0,1725.3333333333333,1662.2,3737_WB
395,3414,2011,2011-04-25 20:40:00,Subiaco,3737,FR,85.0,1745.0,1749.0,1712.6666666666667,1627.4,3737_FR
396,3415,2011,2011-04-26 14:40:00,MCG,3738,HW,98.0,1549.0,1663.0,1828.3333333333333,1725.0,3738_HW
397,3415,2011,2011-04-26 14:40:00,MCG,3738,GE,117.0,1756.0,1683.0,1783.6666666666667,1736.4,3738_GE
398,3416,2011,2011-04-28 20:40:00,Subiaco,3739,ME,52.0,1456.0,1959.0,1680.0,1655.0,3739_ME
399,3416,2011,2011-04-28 20:40:00,Subiaco,3739,WC,106.0,1775.0,1639.0,1650.0,1605.4,3739_WC
400,3417,2011,2011-04-29 19:40:00,SCG,3740,CA,87.0,1736.0,1761.0,1675.6666666666667,1770.6,3740_CA
401,3417,2011,2011-04-29 19:40:00,SCG,3740,SY,71.0,1571.0,1621.0,1693.3333333333333,1668.4,3740_SY
402,3418,2011,2011-04-30 14:10:00,Docklands,3741,NM,133.0,1858.0,1597.0,1505.6666666666667,1584.4,3741_NM
403,3418,2011,2011-04-30 14:10:00,Docklands,3741,PA,73.0,1449.0,1607.0,1561.6666666666667,1533.2,3741_PA
404,3419,2011,2011-04-30 19:10:00,MCG,3742,RI,124.0,1863.0,1706.0,1526.6666666666667,1539.8,3742_RI
405,3419,2011,2011-04-30 19:10:00,MCG,3742,BL,98.0,1440.0,1584.0,1536.0,1519.2,3742_BL
406,3420,2011,2011-04-30 19:40:00,Footy Park,3743,AD,90.0,1749.0,1543.0,1535.6666666666667,1553.6,3743_AD
407,3420,2011,2011-04-30 19:40:00,Footy Park,3743,SK,71.0,1551.0,1718.0,1653.0,1583.2,3743_SK
408,3421,2011,2011-05-01 13:10:00,Docklands,3744,ES,197.0,2040.0,1531.0,1619.6666666666667,1668.0,3744_ES
409,3421,2011,2011-05-01 13:10:00,Docklands,3744,GC,58.0,1265.0,1693.0,1487.3333333333333,1436.0,3744_GC
410,3422,2011,2011-05-01 16:40:00,MCG,3745,CO,105.0,1751.0,1766.0,1771.3333333333333,1820.4,3745_CO
411,3422,2011,2011-05-01 16:40:00,MCG,3745,WB,57.0,1553.0,1559.0,1777.3333333333333,1647.8,3745_WB
412,3423,2011,2011-05-06 20:40:00,Footy Park,3746,PA,72.0,1520.0,1449.0,1583.6666666666667,1532.6,3746_PA
413,3423,2011,2011-05-06 20:40:00,Footy Park,3746,HW,104.0,1780.0,1549.0,1711.6666666666667,1727.0,3746_HW
414,3424,2011,2011-05-07 13:10:00,Manuka,3747,WB,65.0,1691.0,1553.0,1661.6666666666667,1657.6,3747_WB
415,3424,2011,2011-05-07 13:10:00,Manuka,3747,SY,73.0,1610.0,1571.0,1649.6666666666667,1649.4,3747_SY
416,3425,2011,2011-05-07 14:10:00,Kardinia,3748,GE,127.0,1770.0,1756.0,1785.3333333333333,1766.2,3748_GE
417,3425,2011,2011-05-07 14:10:00,Kardinia,3748,NM,61.0,1532.0,1858.0,1669.0,1601.6,3748_NM
418,3426,2011,2011-05-07 16:10:00,MCG,3749,RI,148.0,1864.0,1863.0,1688.0,1613.0,3749_RI
419,3426,2011,2011-05-07 16:10:00,MCG,3749,FR,99.0,1438.0,1745.0,1776.6666666666667,1722.6,3749_FR
420,3427,2011,2011-05-07 19:10:00,Gabba,3750,GC,124.0,1705.0,1265.0,1433.0,1401.8,3750_GC
421,3427,2011,2011-05-07 19:10:00,Gabba,3750,BL,116.0,1597.0,1440.0,1547.3333333333333,1523.6,3750_BL
422,3428,2011,2011-05-08 13:10:00,Docklands,3751,ES,106.0,1735.0,2040.0,1721.0,1696.4,3751_ES
423,3428,2011,2011-05-08 13:10:00,Docklands,3751,WC,90.0,1565.0,1775.0,1652.6666666666667,1678.8,3751_WC
424,3429,2011,2011-05-08 14:10:00,MCG,3752,AD,53.0,1375.0,1749.0,1631.0,1594.4,3752_AD
425,3429,2011,2011-05-08 14:10:00,MCG,3752,ME,149.0,1930.0,1456.0,1697.6666666666667,1640.6,3752_ME
426,3430,2011,2011-05-09 19:20:00,Docklands,3753,SK,81.0,1565.0,1551.0,1610.3333333333333,1617.4,3753_SK
427,3430,2011,2011-05-09 19:20:00,Docklands,3753,CA,84.0,1737.0,1736.0,1735.6666666666667,1757.0,3753_CA
428,3431,2011,2011-05-13 19:40:00,MCG,3754,GE,65.0,1692.0,1770.0,1736.3333333333333,1775.4,3754_GE
429,3431,2011,2011-05-13 19:40:00,MCG,3754,CO,62.0,1604.0,1751.0,1773.3333333333333,1800.8,3754_CO
430,3432,2011,2011-05-14 14:10:00,Docklands,3755,NM,124.0,1713.0,1532.0,1662.3333333333333,1581.4,3755_NM
431,3432,2011,2011-05-14 14:10:00,Docklands,3755,ME,83.0,1589.0,1930.0,1781.6666666666667,1685.2,3755_ME
