,round,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,played_position,points,on_field,feed_id,first_name,last_name,team,position,round_number_alt,player_round_id,source
152,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,144.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R5,1002232_R5,Draft
153,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,122.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R6,1002232_R6,Draft
154,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,102.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R7,1002232_R7,Draft
155,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,136.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R8,1002232_R8,Draft
156,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,106.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R9,1002232_R9,Draft
157,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,MID,0.0,False,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R10,1002232_R10,Draft
158,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,150.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R11,1002232_R11,Draft
159,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,591.0,FWD,57.0,True,260750.0,Justin,Westhoff,PTA,FWD MID,R1,260750_R1,Draft
160,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,591.0,FWD,101.0,True,260750.0,Justin,Westhoff,PTA,FWD MID,R2,260750_R2,Draft
161,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,591.0,FWD,114.0,True,260750.0,Justin,Westhoff,PTA,FWD MID,R3,260750_R3,Draft
162,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,591.0,FWD,99.0,True,260750.0,Justin,Westhoff,PTA,FWD MID,R4,260750_R4,Draft
163,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,591.0,FWD,30.0,True,260750.0,Justin,Westhoff,PTA,FWD MID,R5,260750_R5,Draft
164,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,591.0,FWD,61.0,False,260750.0,Justin,Westhoff,PTA,FWD MID,R6,260750_R6,Draft
165,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,591.0,FWD,61.0,True,260750.0,Justin,Westhoff,PTA,FWD MID,R10,260750_R10,free_agent
166,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,37.0,DEF,55.0,True,291748.0,Brodie,Smith,ADE,DEF,R1,291748_R1,Draft
167,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,37.0,DEF,56.0,True,291748.0,Brodie,Smith,ADE,DEF,R2,291748_R2,Draft
168,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,37.0,DEF,94.0,True,291748.0,Brodie,Smith,ADE,DEF,R3,291748_R3,Draft
