,id,first_name,last_name,team_id,price,previous_games,previous_average,previous_total,feed_id,hs_url,active,positions,team,position,long_team
397,398,Will,Day,8,491300,16,91.19,1459,1008550,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
398,399,Calsher,Dear,8,275900,15,51.2,768,1032100,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
399,400,Sam,Frost,8,262600,23,48.74,1121,293738,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
400,401,Jack,Ginnivan,8,386900,21,71.81,1508,1012857,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
401,402,Jack,Gunston,8,317900,16,59.0,944,291351,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
402,403,Blake,Hardwick,8,406500,23,75.43,1735,993794,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
403,404,Matt,Hill,8,99100,0,0.0,0,1039500,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
404,405,Henry,Hustwaite,8,121200,4,25.0,100,1023680,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
405,406,Jarman,Impey,8,450000,23,83.52,1921,296254,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
406,407,Changkuoth,Jiath,8,310600,11,57.64,634,998390,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
407,408,Mitch,Lewis,8,178900,4,41.5,166,1000887,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
408,409,Bailey,Macdonald,8,119900,0,0.0,0,1029261,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
409,410,Connor,Macdonald,8,400600,23,74.35,1710,1017094,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
410,411,Cam,Mackenzie,8,327900,20,60.85,1217,1023482,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
411,412,Finn,Maginness,8,258600,11,48.0,528,1009421,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,FWD MID,Hawthorn
412,413,William,McCabe,8,119900,0,0.0,0,1022410,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
413,414,Lloyd,Meek,8,557600,19,103.47,1966,1000980,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",HAW,RUC,Hawthorn
414,415,Seamus,Mitchell,8,202100,10,37.5,375,1018016,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
415,416,Dylan,Moore,8,526700,23,97.74,2248,1006314,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
416,417,Harry,Morrison,8,291500,10,54.1,541,1000963,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
417,418,Noah,Mraz,8,113500,0,0.0,0,1028643,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
418,419,Conor,Nash,8,411900,23,76.43,1758,1007124,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
419,420,Jai,Newcombe,8,529700,23,98.3,2261,1020895,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
420,421,Max,Ramsden,8,128200,3,34.0,102,1027965,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
421,422,Ned,Reeves,8,244600,4,56.75,227,1001024,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",HAW,RUC,Hawthorn
422,423,Bodie,Ryan,8,119900,0,0.0,0,1022473,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
423,424,Jasper,Scaife,8,119900,0,0.0,0,1018122,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
424,425,Jack,Scrimshaw,8,441800,22,82.0,1804,998114,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
425,426,Jai,Serong,8,185400,4,43.0,172,1017091,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
426,427,James,Sicily,8,532900,20,98.9,1978,297566,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
427,428,Jaime,Uhr-Henry,8,99100,0,0.0,0,1039499,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",HAW,RUC,Hawthorn
428,429,Josh,Ward,8,284500,10,52.8,528,1017110,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
429,430,Nick,Watson,8,352900,16,65.5,1048,1023473,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
430,431,Josh,Weddle,8,394300,23,73.17,1683,1027935,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
431,432,James,Worpel,8,470400,23,87.3,2008,1002222,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
432,433,Jed,Adams,10,119900,0,0.0,0,1023174,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
433,434,Jack,Billings,10,310500,16,57.63,922,296351,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,FWD MID,Melbourne
434,435,Jake,Bowey,10,337900,14,62.71,878,1012825,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
435,436,Kynan,Brown,10,119900,2,18.0,36,1027949,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
436,437,Tom,Campbell,10,147100,2,45.5,91,290246,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",MEL,RUC,Melbourne
437,438,Kade,Chandler,10,340600,23,63.22,1454,1005330,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
438,439,Bayley,Fritsch,10,294300,23,54.61,1256,1001438,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
439,440,Tom,Fullarton,10,119900,0,0.0,0,1013532,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
440,441,Max,Gawn,10,668900,21,124.14,2607,290528,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",MEL,RUC,Melbourne
441,442,Marty,Hore,10,249700,6,51.5,309,996692,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
442,443,Blake,Howes,10,312900,16,58.06,929,1017122,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
443,444,Matthew,Jefferson,10,119900,0,0.0,0,1023486,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
444,445,Aidan,Johnson,10,113500,0,0.0,0,1024173,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
445,446,Luker,Kentfield,10,119900,0,0.0,0,1024337,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
446,447,Ed,Langdon,10,432300,22,80.23,1765,298264,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
447,448,Harvey,Langford,10,181000,0,0.0,0,1028546,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
448,449,Bailey,Laurie,10,152800,6,31.5,189,1012826,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,FWD MID,Melbourne
449,450,Jake,Lever,10,378400,18,70.22,1264,298281,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
450,451,Xavier,Lindsay,10,158500,0,0.0,0,1028531,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
451,452,Steven,May,10,487500,19,90.47,1719,281085,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
452,453,Shane,McAdam,10,158400,3,42.0,126,298470,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
453,454,Tom,McDonald,10,428400,22,79.5,1749,291533,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
454,455,Judd,McVee,10,381400,23,70.78,1628,1017703,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
455,456,Jake,Melksham,10,274800,8,51.0,408,280824,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
456,457,Ricky,Mentha,10,99100,0,0.0,0,1029211,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,DEF FWD,Melbourne
457,458,Andy,Moniz-Wakefield,10,260300,6,53.67,322,1013165,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
458,459,Clayton,Oliver,10,451600,21,83.81,1760,996701,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
459,460,Christian,Petracca,10,556200,13,103.23,1342,298210,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
460,461,Harrison,Petty,10,279100,20,51.8,1036,1008893,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
461,462,Kysaiah,Pickett,10,395400,21,73.38,1541,1008541,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
462,463,Trent,Rivers,10,462900,23,85.91,1976,1009378,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,DEF MID,Melbourne
463,464,Christian,Salem,10,431100,17,80.0,1360,296359,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
464,465,Oliver,Sestan,10,119900,0,0.0,0,1029973,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
465,466,Harry,Sharp,10,189100,6,39.0,234,1007099,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
466,467,Charlie,Spargo,10,135800,1,36.0,36,1002282,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
467,468,Tom,Sparrow,10,348200,21,64.62,1357,999391,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
468,469,Koltyn,Tholstrup,10,312500,10,58.0,580,1023640,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
469,470,Daniel,Turner,10,234600,15,43.53,653,1020959,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
470,471,Jacob,van Rooyen,10,331000,21,61.43,1290,1017720,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",MEL,FWD,Melbourne
471,472,Will,Verrall,10,119900,0,0.0,0,1015473,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",MEL,RUC,Melbourne
472,473,Jack,Viney,10,474200,23,88.0,2024,291902,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
473,474,Caleb,Windsor,10,321300,19,59.63,1133,1027821,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",MEL,MID,Melbourne
474,475,Taj,Woewodin,10,152600,16,28.31,453,1018425,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",MEL,DEF,Melbourne
475,476,Jackson,Archer,9,247900,15,46.0,690,1020968,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
476,477,Miller,Bergman,9,137900,3,32.0,96,1017095,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
477,478,Callum,Coleman-Jones,9,128200,3,34.0,102,1000061,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
478,479,Charlie,Comben,9,410400,19,76.16,1447,1015781,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
479,480,Aidan,Corr,9,346700,23,64.35,1480,294508,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
480,481,Paul,Curtis,9,318100,23,59.04,1358,1002947,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
481,482,Caleb,Daniel,9,269100,15,49.93,749,295136,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,FWD MID,North Melbourne
482,483,Jack,Darling,9,299400,21,55.57,1167,290838,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
483,484,Luke,Davies-Uniacke,9,588000,23,109.13,2510,1002267,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
484,485,Kallan,Dawson,9,282600,11,52.45,577,1012144,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
485,486,Wil,Dawson,9,143300,3,38.0,114,1028551,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
486,487,Zane,Duursma,9,194400,13,36.08,469,1023494,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
487,488,Zac,Fisher,9,458000,18,85.0,1530,999827,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
488,489,Eddie,Ford,9,282900,18,52.5,945,1012833,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
489,490,Brayden,George,9,119900,0,0.0,0,1023544,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
490,491,Taylor,Goad,9,119900,0,0.0,0,1031506,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",NTH,RUC,North Melbourne
491,492,Josh,Goater,9,151400,1,42.0,42,1017118,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
492,493,Robert,Hansen Jr,9,165700,6,34.17,205,1023144,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
493,494,Riley,Hardeman,9,167200,3,44.33,133,1023625,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
494,495,Cooper,Harvey,9,119900,0,0.0,0,1020979,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
495,496,Jacob,Konstanty,9,119900,0,0.0,0,1023530,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
496,497,Nick,Larkey,9,328500,23,60.96,1402,1001017,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
497,498,Griffin,Logue,9,245200,2,65.0,130,997933,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
498,499,Finnbar,Maley,9,119900,0,0.0,0,1031792,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",NTH,FWD RUC,North Melbourne
499,500,Luke,McDonald,9,357600,22,66.36,1460,296355,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
500,501,Colby,McKercher,9,476900,16,88.5,1416,1024272,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
501,502,Finn,O'Sullivan,9,199000,0,0.0,0,1028495,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
502,503,Luke,Parker,9,343600,7,70.86,496,290778,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,FWD MID,North Melbourne
503,504,Geordie,Payne,9,119900,0,0.0,0,1027726,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,FWD MID,North Melbourne
504,505,Will,Phillips,9,336500,11,62.45,687,1012829,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
505,506,Toby,Pink,9,209400,15,38.87,583,1002138,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
506,507,Tom,Powell,9,432000,23,80.17,1844,1011659,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
507,508,Bailey,Scott,9,397100,23,73.7,1695,1006058,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
508,509,Harry,Sheezel,9,635600,21,117.95,2477,1023518,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",NTH,DEF,North Melbourne
509,510,Jy,Simpkin,9,429300,18,79.67,1434,993998,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,FWD MID,North Melbourne
510,511,Dylan,Stephens,9,258600,16,48.0,768,1004848,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
511,512,River,Stevens,9,113500,0,0.0,0,1031989,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,MID FWD,North Melbourne
512,513,Brynn,Teakle,9,244400,11,45.36,499,1007591,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
513,514,Darcy,Tucker,9,355400,23,65.96,1517,993816,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,DEF MID,North Melbourne
514,515,Luke,Urquhart,9,113500,0,0.0,0,1029281,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
515,516,George,Wardlaw,9,461300,18,85.61,1541,1023477,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",NTH,MID,North Melbourne
516,517,Matt,Whitlock,9,113500,0,0.0,0,1028547,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,DEF FWD,North Melbourne
517,518,Tristan,Xerri,9,645900,23,119.87,2757,1004965,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",NTH,RUC,North Melbourne
518,519,Cameron,Zurhaar,9,371800,22,69.0,1518,998484,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",NTH,FWD,North Melbourne
519,520,Aliir,Aliir,11,405800,22,75.32,1657,294469,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
520,521,Tom,Anastasopoulos,11,119900,0,0.0,0,1027870,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
521,522,Rory,Atkins,11,233700,3,38.0,114,294472,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
522,523,Benny,Barrett,11,99100,0,0.0,0,1022601,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
523,524,Miles,Bergman,11,418200,23,77.61,1785,1009191,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,DEF MID,Port Adelaide
524,525,Joe,Berry,11,140500,0,0.0,0,1028529,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
525,526,Travis,Boak,11,423500,20,78.6,1572,250365,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
526,527,Jase,Burgoyne,11,430800,20,79.95,1599,1013462,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
527,528,Ryan,Burton,11,387500,13,71.92,935,992128,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
528,529,Zak,Butters,11,648900,23,120.43,2770,1006121,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
529,530,Darcy,Byrne-Jones,11,343400,23,63.74,1466,991930,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
530,531,Lachlan,Charleson,11,119900,0,0.0,0,1014013,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,FWD MID,Port Adelaide
531,532,Tom,Cochrane,11,99100,0,0.0,0,1022371,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
532,533,Willem,Drew,11,487800,23,90.52,2082,1000972,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
533,534,Logan,Evans,11,371300,10,68.9,689,1019938,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
534,535,Kane,Farrell,11,445000,22,82.59,1817,1002253,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
535,536,Jeremy,Finlayson,11,305800,12,56.75,681,298111,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
536,537,Mitch,Georgiades,11,378100,17,70.18,1193,1010174,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
537,538,Jason,Horne-Francis,11,537000,21,99.67,2093,1011640,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,FWD MID,Port Adelaide
538,539,Hugh,Jackson,11,119900,0,0.0,0,1015330,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
539,540,Lachie,Jones,11,287700,18,53.39,961,1011583,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
540,541,Ollie,Lord,11,204500,6,42.17,253,1012881,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
541,542,Will,Lorenz,11,119900,1,31.0,31,1029262,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
542,543,Jack,Lukosius,11,363100,21,67.38,1415,1004095,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
543,544,Todd,Marshall,11,294600,18,54.67,984,1004998,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
544,545,Jed,McEntee,11,200600,13,37.23,484,1004819,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
545,546,Jackson,Mead,11,328900,23,61.04,1404,1005326,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,FWD MID,Port Adelaide
546,547,Christian,Moraes,11,113500,0,0.0,0,1028563,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
547,548,Jacob,Moss,11,99100,0,0.0,0,1038914,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
548,549,Sam,Powell-Pepper,11,180500,3,52.67,158,993979,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
549,550,Esava,Ratugolea,11,315500,20,58.55,1171,1002220,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
550,551,Joe,Richards,11,308900,9,57.33,516,1008239,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
551,552,Willie,Rioli,11,326800,17,60.65,1031,296225,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
552,553,Connor,Rozee,11,529400,20,98.25,1965,1001299,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
553,554,Josh,Sinn,11,229500,4,53.25,213,1017078,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
554,555,Ivan,Soldo,11,447900,8,83.13,665,998529,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",PTA,RUC,Port Adelaide
555,556,Jordon,Sweet,11,478400,14,88.79,1243,992330,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",PTA,RUC,Port Adelaide
556,557,Dante,Visentini,11,248900,3,66.0,198,1017128,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",PTA,RUC,Port Adelaide
557,558,Xavier,Walsh,11,119900,0,0.0,0,1029158,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
