feed_id,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round,points,played,avg,avg3,avg5,price
1011981,42,Josh,Worrell,ADE,DEF,,22,81,11,86.1818,73.6667,84.4,434900
1011981,42,Josh,Worrell,ADE,DEF,,23,101,12,87.4167,89.6667,84.4,442000
1011981,42,Josh,Worrell,ADE,DEF,,24,56,13,85.0,79.3333,75.6,432600
1027965,420,Max,Ramsden,HAW,FWD,,4,71,1,71.0,71.0,71.0,123900
1027965,420,Max,Ramsden,HAW,FWD,,5,25,2,48.0,48.0,48.0,123900
1027965,420,Max,Ramsden,HAW,FWD,,7,6,3,34.0,34.0,34.0,138100
1001024,421,Ned,Reeves,HAW,RUC,,1,54,1,54.0,54.0,54.0,375500
1001024,421,Ned,Reeves,HAW,RUC,,2,49,2,51.5,51.5,51.5,375500
1001024,421,Ned,Reeves,HAW,RUC,,12,89,3,64.0,64.0,64.0,364100
1001024,421,Ned,Reeves,HAW,RUC,,13,35,4,56.75,57.6667,56.75,345600
998114,423,Jack,Scrimshaw,HAW,DEF,,1,45,1,45.0,45.0,45.0,419500
998114,423,Jack,Scrimshaw,HAW,DEF,,2,113,2,79.0,79.0,79.0,419500
998114,423,Jack,Scrimshaw,HAW,DEF,,3,69,3,75.6667,75.6667,75.6667,413400
998114,423,Jack,Scrimshaw,HAW,DEF,,4,96,4,80.75,92.6667,80.75,432600
998114,423,Jack,Scrimshaw,HAW,DEF,,5,71,5,78.8,78.6667,78.8,428100
998114,423,Jack,Scrimshaw,HAW,DEF,,6,108,6,83.6667,91.6667,91.4,442200
998114,423,Jack,Scrimshaw,HAW,DEF,,7,90,7,84.5714,89.6667,86.8,449500
998114,423,Jack,Scrimshaw,HAW,DEF,,8,86,8,84.75,94.6667,90.2,462500
998114,423,Jack,Scrimshaw,HAW,DEF,,9,90,9,85.3333,88.6667,89.0,463800
998114,423,Jack,Scrimshaw,HAW,DEF,,11,53,10,82.1,76.3333,85.4,445200
998114,423,Jack,Scrimshaw,HAW,DEF,,12,82,11,82.0909,75.0,80.2,430600
998114,423,Jack,Scrimshaw,HAW,DEF,,13,72,12,81.25,69.0,76.6,409900
998114,423,Jack,Scrimshaw,HAW,DEF,,14,85,13,81.5385,79.6667,76.4,409900
998114,423,Jack,Scrimshaw,HAW,DEF,,16,87,14,81.9286,81.3333,75.8,414200
998114,423,Jack,Scrimshaw,HAW,DEF,,17,78,15,81.6667,83.3333,80.8,419500
998114,423,Jack,Scrimshaw,HAW,DEF,,18,83,16,81.75,82.6667,81.0,422000
998114,423,Jack,Scrimshaw,HAW,DEF,,19,88,17,82.1176,83.0,84.2,423300
998114,423,Jack,Scrimshaw,HAW,DEF,,20,74,18,81.6667,81.6667,82.0,421800
998114,423,Jack,Scrimshaw,HAW,DEF,,21,74,19,81.2632,78.6667,79.4,416800
998114,423,Jack,Scrimshaw,HAW,DEF,,22,96,20,82.0,81.3333,83.0,417500
998114,423,Jack,Scrimshaw,HAW,DEF,,23,96,21,82.6667,88.6667,85.6,427800
998114,423,Jack,Scrimshaw,HAW,DEF,,24,68,22,82.0,86.6667,81.6,432300
1017091,424,Jai,Serong,HAW,DEF,,6,39,1,39.0,39.0,39.0,174100
1017091,424,Jai,Serong,HAW,DEF,,7,16,2,27.5,27.5,27.5,174100
1017091,424,Jai,Serong,HAW,DEF,,9,67,3,40.6667,40.6667,40.6667,184600
1017091,424,Jai,Serong,HAW,DEF,,10,50,4,43.0,44.3333,43.0,196600
297566,425,James,Sicily,HAW,DEF,,1,43,1,43.0,43.0,43.0,637400
297566,425,James,Sicily,HAW,DEF,,2,123,2,83.0,83.0,83.0,637400
297566,425,James,Sicily,HAW,DEF,,3,89,3,85.0,85.0,85.0,587000
297566,425,James,Sicily,HAW,DEF,,4,95,4,87.5,102.333,87.5,574000
297566,425,James,Sicily,HAW,DEF,,5,92,5,88.4,92.0,88.4,550900
297566,425,James,Sicily,HAW,DEF,,6,100,6,90.3333,95.6667,99.8,538200
297566,425,James,Sicily,HAW,DEF,,7,105,7,92.4286,99.0,96.2,533200
297566,425,James,Sicily,HAW,DEF,,8,109,8,94.5,104.667,100.2,538000
297566,425,James,Sicily,HAW,DEF,,11,115,9,96.7778,109.667,104.2,545300
297566,425,James,Sicily,HAW,DEF,,12,87,10,95.8,103.667,103.2,543500
297566,425,James,Sicily,HAW,DEF,,13,98,11,96.0,100.0,102.8,534900
297566,425,James,Sicily,HAW,DEF,,14,147,12,100.25,110.667,111.2,544100
297566,425,James,Sicily,HAW,DEF,,16,142,13,103.462,129.0,117.8,578600
297566,425,James,Sicily,HAW,DEF,,18,102,14,103.357,130.333,115.2,604500
297566,425,James,Sicily,HAW,DEF,,19,123,15,104.667,122.333,122.4,611000
297566,425,James,Sicily,HAW,DEF,,20,73,16,102.688,99.3333,117.4,583500
297566,425,James,Sicily,HAW,DEF,,21,73,17,100.941,89.6667,102.6,550400
297566,425,James,Sicily,HAW,DEF,,22,107,18,101.278,84.3333,95.6,519800
297566,425,James,Sicily,HAW,DEF,,23,53,19,98.7368,77.6667,85.8,487900
297566,425,James,Sicily,HAW,DEF,,24,102,20,98.9,87.3333,81.6,477200
1017110,428,Josh,Ward,HAW,MID,,1,51,1,51.0,51.0,51.0,407600
1017110,428,Josh,Ward,HAW,MID,,2,66,2,58.5,58.5,58.5,407600
1017110,428,Josh,Ward,HAW,MID,,3,68,3,61.6667,61.6667,61.6667,385400
1017110,428,Josh,Ward,HAW,MID,,4,77,4,65.5,70.3333,65.5,381200
1017110,428,Josh,Ward,HAW,MID,,5,16,5,55.6,53.6667,55.6,355700
1017110,428,Josh,Ward,HAW,MID,,8,36,6,52.3333,43.0,52.6,322100
1017110,428,Josh,Ward,HAW,MID,,18,46,7,51.4286,32.6667,48.6,281800
1017110,428,Josh,Ward,HAW,MID,,19,68,8,53.5,50.0,48.6,275200
1017110,428,Josh,Ward,HAW,MID,,20,67,9,55.0,60.3333,46.6,284100
1017110,428,Josh,Ward,HAW,MID,,21,33,10,52.8,56.0,50.0,284800
1023473,429,Nick,Watson,HAW,MID,FWD,1,26,1,26.0,26.0,26.0,189300
1023473,429,Nick,Watson,HAW,MID,FWD,2,56,2,41.0,41.0,41.0,189300
1023473,429,Nick,Watson,HAW,MID,FWD,3,72,3,51.3333,51.3333,51.3333,210200
1023473,429,Nick,Watson,HAW,MID,FWD,8,26,4,45.0,51.3333,45.0,226000
1023473,429,Nick,Watson,HAW,MID,FWD,9,70,5,50.0,56.0,50.0,244000
1023473,429,Nick,Watson,HAW,MID,FWD,10,46,6,49.3333,47.3333,54.0,244400
1023473,429,Nick,Watson,HAW,MID,FWD,14,80,7,53.7143,65.3333,58.8,268800
1023473,429,Nick,Watson,HAW,MID,FWD,16,89,8,58.125,71.6667,62.2,296700
1023473,429,Nick,Watson,HAW,MID,FWD,17,47,9,56.8889,72.0,66.4,317400
1023473,429,Nick,Watson,HAW,MID,FWD,18,82,10,59.4,72.6667,68.8,333200
1023473,429,Nick,Watson,HAW,MID,FWD,19,98,11,62.9091,75.6667,79.2,348000
1023473,429,Nick,Watson,HAW,MID,FWD,20,63,12,62.9167,81.0,75.8,365700
1023473,429,Nick,Watson,HAW,MID,FWD,21,37,13,60.9231,66.0,65.4,358400
1023473,429,Nick,Watson,HAW,MID,FWD,22,82,14,62.4286,60.6667,72.4,346400
1023473,429,Nick,Watson,HAW,MID,FWD,23,77,15,63.4,65.3333,71.4,343700
1023473,429,Nick,Watson,HAW,MID,FWD,24,97,16,65.5,85.3333,71.2,368800
298437,43,Callum,Ah Chee,BRL,FWD,MID,0,74,1,74.0,0.0,0.0,326000
298437,43,Callum,Ah Chee,BRL,FWD,MID,1,59,2,66.5,59.0,59.0,326000
298437,43,Callum,Ah Chee,BRL,FWD,MID,3,72,3,68.3333,65.5,65.5,334400
298437,43,Callum,Ah Chee,BRL,FWD,MID,4,72,4,69.25,67.6667,67.6667,339900
298437,43,Callum,Ah Chee,BRL,FWD,MID,5,32,5,61.8,58.6667,58.75,332000
298437,43,Callum,Ah Chee,BRL,FWD,MID,6,38,6,57.8333,47.3333,54.6,310200
298437,43,Callum,Ah Chee,BRL,FWD,MID,7,22,7,52.7143,30.6667,47.2,271000
298437,43,Callum,Ah Chee,BRL,FWD,MID,9,109,8,59.75,56.3333,54.6,277800
298437,43,Callum,Ah Chee,BRL,FWD,MID,10,100,9,64.2222,77.0,60.2,310000
298437,43,Callum,Ah Chee,BRL,FWD,MID,11,47,10,62.5,85.3333,63.2,344500
298437,43,Callum,Ah Chee,BRL,FWD,MID,13,38,11,60.2727,61.6667,63.2,336700
298437,43,Callum,Ah Chee,BRL,FWD,MID,14,70,12,61.0833,51.6667,72.8,317900
298437,43,Callum,Ah Chee,BRL,FWD,MID,15,101,13,64.1538,69.6667,71.2,329100
298437,43,Callum,Ah Chee,BRL,FWD,MID,16,57,14,63.6429,76.0,62.6,347200
298437,43,Callum,Ah Chee,BRL,FWD,MID,17,59,15,63.3333,72.3333,65.0,355100
298437,43,Callum,Ah Chee,BRL,FWD,MID,18,76,16,64.125,64.0,72.6,349000
298437,43,Callum,Ah Chee,BRL,FWD,MID,19,79,17,65.0,71.3333,74.4,353700
298437,43,Callum,Ah Chee,BRL,FWD,MID,20,74,18,65.5,76.3333,69.0,363500
298437,43,Callum,Ah Chee,BRL,FWD,MID,21,84,19,66.4737,79.0,74.4,374500
298437,43,Callum,Ah Chee,BRL,FWD,MID,22,71,20,66.7,76.3333,76.8,379600
298437,43,Callum,Ah Chee,BRL,FWD,MID,23,46,21,65.7143,67.0,70.8,370300
298437,43,Callum,Ah Chee,BRL,FWD,MID,24,38,22,64.4545,51.6667,62.6,342300
1027935,430,Josh,Weddle,HAW,DEF,,1,94,1,94.0,94.0,94.0,373800
1027935,430,Josh,Weddle,HAW,DEF,,2,91,2,92.5,92.5,92.5,373800
1027935,430,Josh,Weddle,HAW,DEF,,3,55,3,80.0,80.0,80.0,385600
1027935,430,Josh,Weddle,HAW,DEF,,4,50,4,72.5,65.3333,72.5,374500
1027935,430,Josh,Weddle,HAW,DEF,,5,92,5,76.4,65.6667,76.4,367200
1027935,430,Josh,Weddle,HAW,DEF,,6,75,6,76.1667,72.3333,72.6,370600
1027935,430,Josh,Weddle,HAW,DEF,,7,41,7,71.1429,69.3333,62.6,368700
1027935,430,Josh,Weddle,HAW,DEF,,8,80,8,72.25,65.3333,67.6,362400
1027935,430,Josh,Weddle,HAW,DEF,,9,77,9,72.7778,66.0,73.0,358600
1027935,430,Josh,Weddle,HAW,DEF,,10,24,10,67.9,60.3333,59.4,346600
1027935,430,Josh,Weddle,HAW,DEF,,11,70,11,68.0909,57.0,58.4,332700
1027935,430,Josh,Weddle,HAW,DEF,,12,40,12,65.75,44.6667,58.2,306100
1027935,430,Josh,Weddle,HAW,DEF,,13,115,13,69.5385,75.0,65.2,326800
1027935,430,Josh,Weddle,HAW,DEF,,14,109,14,72.3571,88.0,71.6,360300
1027935,430,Josh,Weddle,HAW,DEF,,16,78,15,72.7333,100.667,82.4,404100
1027935,430,Josh,Weddle,HAW,DEF,,17,23,16,69.625,70.0,73.0,393800
1027935,430,Josh,Weddle,HAW,DEF,,18,84,17,70.4706,61.6667,81.8,374300
1027935,430,Josh,Weddle,HAW,DEF,,19,59,18,69.8333,55.3333,70.6,350400
1027935,430,Josh,Weddle,HAW,DEF,,20,88,19,70.7895,77.0,66.4,362000
1027935,430,Josh,Weddle,HAW,DEF,,21,73,20,70.9,73.3333,65.4,365700
1027935,430,Josh,Weddle,HAW,DEF,,22,97,21,72.1429,86.0,80.2,386300
1027935,430,Josh,Weddle,HAW,DEF,,23,62,22,71.6818,77.3333,75.8,389400
1027935,430,Josh,Weddle,HAW,DEF,,24,106,23,73.1739,88.3333,85.2,406400
1002222,432,James,Worpel,HAW,MID,,1,112,1,112.0,112.0,112.0,502700
1002222,432,James,Worpel,HAW,MID,,2,94,2,103.0,103.0,103.0,502700
1002222,432,James,Worpel,HAW,MID,,3,150,3,118.667,118.667,118.667,533800
1002222,432,James,Worpel,HAW,MID,,4,76,4,108.0,106.667,108.0,540800
1002222,432,James,Worpel,HAW,MID,,5,63,5,99.0,96.3333,99.0,532400
1002222,432,James,Worpel,HAW,MID,,6,52,6,91.1667,63.6667,87.0,480700
1002222,432,James,Worpel,HAW,MID,,7,96,7,91.8571,70.3333,87.4,451300
1002222,432,James,Worpel,HAW,MID,,8,89,8,91.5,79.0,75.2,442300
1002222,432,James,Worpel,HAW,MID,,9,57,9,87.6667,80.6667,71.4,437800
1002222,432,James,Worpel,HAW,MID,,10,94,10,88.3,80.0,77.6,431800
1002222,432,James,Worpel,HAW,MID,,11,77,11,87.2727,76.0,82.6,421200
1002222,432,James,Worpel,HAW,MID,,12,83,12,86.9167,84.6667,80.0,426100
1002222,432,James,Worpel,HAW,MID,,13,112,13,88.8462,90.6667,84.6,436200
1002222,432,James,Worpel,HAW,MID,,14,61,14,86.8571,85.3333,85.4,437000
1002222,432,James,Worpel,HAW,MID,,16,124,15,89.3333,99.0,91.4,458400
1002222,432,James,Worpel,HAW,MID,,17,110,16,90.625,98.3333,98.0,472700
1002222,432,James,Worpel,HAW,MID,,18,91,17,90.6471,108.333,99.6,496400
1002222,432,James,Worpel,HAW,MID,,19,87,18,90.4444,96.0,94.6,495600
1002222,432,James,Worpel,HAW,MID,,20,72,19,89.4737,83.3333,96.8,477100
1002222,432,James,Worpel,HAW,MID,,21,47,20,87.35,68.6667,81.4,443700
1002222,432,James,Worpel,HAW,MID,,22,102,21,88.0476,73.6667,79.8,426800
1002222,432,James,Worpel,HAW,MID,,23,98,22,88.5,82.3333,81.2,425900
1002222,432,James,Worpel,HAW,MID,,24,61,23,87.3043,87.0,76.0,431400
296351,434,Jack,Billings,MEL,FWD,MID,0,11,1,11.0,0.0,0.0,243900
296351,434,Jack,Billings,MEL,FWD,MID,1,119,2,65.0,119.0,119.0,243900
296351,434,Jack,Billings,MEL,FWD,MID,2,69,3,66.3333,94.0,94.0,271900
296351,434,Jack,Billings,MEL,FWD,MID,3,42,4,60.25,76.6667,76.6667,305900
296351,434,Jack,Billings,MEL,FWD,MID,4,54,5,59.0,55.0,71.0,301500
296351,434,Jack,Billings,MEL,FWD,MID,5,70,6,60.8333,55.3333,70.8,299000
296351,434,Jack,Billings,MEL,FWD,MID,7,59,7,60.5714,61.0,58.8,304500
296351,434,Jack,Billings,MEL,FWD,MID,8,48,8,59.0,59.0,54.6,306200
296351,434,Jack,Billings,MEL,FWD,MID,9,56,9,58.6667,54.3333,57.4,301100
296351,434,Jack,Billings,MEL,FWD,MID,10,67,10,59.5,57.0,60.0,299800
296351,434,Jack,Billings,MEL,FWD,MID,13,17,11,55.6364,46.6667,49.4,283500
296351,434,Jack,Billings,MEL,FWD,MID,19,45,12,54.75,43.0,46.6,266900
296351,434,Jack,Billings,MEL,FWD,MID,20,28,13,52.6923,30.0,42.6,236600
296351,434,Jack,Billings,MEL,FWD,MID,22,79,14,54.5714,50.6667,47.2,243100
296351,434,Jack,Billings,MEL,FWD,MID,23,73,15,55.8,60.0,48.4,260600
296351,434,Jack,Billings,MEL,FWD,MID,24,85,16,57.625,79.0,62.0,299100
1012825,435,Jake,Bowey,MEL,DEF,,0,53,1,53.0,0.0,0.0,389400
1012825,435,Jake,Bowey,MEL,DEF,,9,49,2,51.0,49.0,49.0,389400
1012825,435,Jake,Bowey,MEL,DEF,,10,70,3,57.3333,59.5,59.5,365200
1012825,435,Jake,Bowey,MEL,DEF,,11,68,4,60.0,62.3333,62.3333,353600
1012825,435,Jake,Bowey,MEL,DEF,,12,82,5,64.4,73.3333,67.25,360900
1012825,435,Jake,Bowey,MEL,DEF,,13,49,6,61.8333,66.3333,63.6,355200
1012825,435,Jake,Bowey,MEL,DEF,,15,35,7,58.0,55.3333,60.8,336900
1012825,435,Jake,Bowey,MEL,DEF,,17,57,8,57.875,47.0,58.2,312700
1012825,435,Jake,Bowey,MEL,DEF,,18,55,9,57.5556,49.0,55.6,297300
1012825,435,Jake,Bowey,MEL,DEF,,19,78,10,59.6,63.3333,54.8,304900
1012825,435,Jake,Bowey,MEL,DEF,,20,52,11,58.9091,61.6667,55.4,307700
1012825,435,Jake,Bowey,MEL,DEF,,21,100,12,62.3333,76.6667,68.4,330400
1012825,435,Jake,Bowey,MEL,DEF,,23,85,13,64.0769,79.0,74.0,350600
1012825,435,Jake,Bowey,MEL,DEF,,24,45,14,62.7143,76.6667,72.0,362000
291867,437,Ben,Brown,MEL,FWD,,1,59,1,59.0,59.0,59.0,307500
291867,437,Ben,Brown,MEL,FWD,,2,37,2,48.0,48.0,48.0,307500
291867,437,Ben,Brown,MEL,FWD,,3,68,3,54.6667,54.6667,54.6667,301900
291867,437,Ben,Brown,MEL,FWD,,4,19,4,45.75,41.3333,45.75,279700
291867,437,Ben,Brown,MEL,FWD,,5,17,5,40.0,34.6667,40.0,254500
291867,437,Ben,Brown,MEL,FWD,,10,28,6,38.0,21.3333,33.8,216600
1027949,438,Kynan,Brown,MEL,MID,FWD,15,21,1,21.0,21.0,21.0,102400
1027949,438,Kynan,Brown,MEL,MID,FWD,16,15,2,18.0,18.0,18.0,102400
1005330,439,Kade,Chandler,MEL,FWD,,0,52,1,52.0,0.0,0.0,359300
1005330,439,Kade,Chandler,MEL,FWD,,1,81,2,66.5,81.0,81.0,359300
1005330,439,Kade,Chandler,MEL,FWD,,2,80,3,71.0,80.5,80.5,363700
1005330,439,Kade,Chandler,MEL,FWD,,3,90,4,75.75,83.6667,83.6667,383300
1005330,439,Kade,Chandler,MEL,FWD,,4,79,5,76.4,83.0,82.5,397100
1005330,439,Kade,Chandler,MEL,FWD,,5,72,6,75.6667,80.3333,80.4,404200
1005330,439,Kade,Chandler,MEL,FWD,,7,36,7,70.0,62.3333,71.4,383800
1005330,439,Kade,Chandler,MEL,FWD,,8,52,8,67.75,53.3333,65.8,357000
1005330,439,Kade,Chandler,MEL,FWD,,9,67,9,67.6667,51.6667,61.2,334900
1005330,439,Kade,Chandler,MEL,FWD,,10,50,10,65.9,56.3333,55.4,323700
1005330,439,Kade,Chandler,MEL,FWD,,11,77,11,66.9091,64.6667,56.4,326300
1005330,439,Kade,Chandler,MEL,FWD,,12,42,12,64.8333,56.3333,57.6,317400
1005330,439,Kade,Chandler,MEL,FWD,,13,35,13,62.5385,51.3333,54.2,302800
1005330,439,Kade,Chandler,MEL,FWD,,15,53,14,61.8571,43.3333,51.4,281900
1005330,439,Kade,Chandler,MEL,FWD,,16,60,15,61.7333,49.3333,53.4,275800
1005330,439,Kade,Chandler,MEL,FWD,,17,73,16,62.4375,62.0,52.6,288300
1005330,439,Kade,Chandler,MEL,FWD,,18,55,17,62.0,62.6667,55.2,298100
1005330,439,Kade,Chandler,MEL,FWD,,19,64,18,62.1111,64.0,61.0,306300
1005330,439,Kade,Chandler,MEL,FWD,,20,86,19,63.3684,68.3333,67.6,317800
1005330,439,Kade,Chandler,MEL,FWD,,21,42,20,62.3,64.0,64.0,320500
1005330,439,Kade,Chandler,MEL,FWD,,22,75,21,62.9048,67.6667,64.4,328100
1005330,439,Kade,Chandler,MEL,FWD,,23,53,22,62.4545,56.6667,64.0,318300
1005330,439,Kade,Chandler,MEL,FWD,,24,80,23,63.2174,69.3333,67.2,328300
996059,44,Harris,Andrews,BRL,DEF,,0,118,1,118.0,0.0,0.0,497900
996059,44,Harris,Andrews,BRL,DEF,,1,120,2,119.0,120.0,120.0,497900
996059,44,Harris,Andrews,BRL,DEF,,3,76,3,104.667,98.0,98.0,511100
996059,44,Harris,Andrews,BRL,DEF,,4,68,4,95.5,88.0,88.0,498300
996059,44,Harris,Andrews,BRL,DEF,,5,108,5,98.0,84.0,93.0,484000
996059,44,Harris,Andrews,BRL,DEF,,6,88,6,96.3333,88.0,92.0,478400
996059,44,Harris,Andrews,BRL,DEF,,7,99,7,96.7143,98.3333,87.8,488100
996059,44,Harris,Andrews,BRL,DEF,,8,114,8,98.875,100.333,95.4,498800
996059,44,Harris,Andrews,BRL,DEF,,9,97,9,98.6667,103.333,101.2,510800
996059,44,Harris,Andrews,BRL,DEF,,10,79,10,96.7,96.6667,95.4,508500
996059,44,Harris,Andrews,BRL,DEF,,11,67,11,94.0,81.0,91.2,484400
996059,44,Harris,Andrews,BRL,DEF,,13,74,12,92.3333,73.3333,86.2,455200
996059,44,Harris,Andrews,BRL,DEF,,14,60,13,89.8462,67.0,75.4,425800
996059,44,Harris,Andrews,BRL,DEF,,15,52,14,87.1429,62.0,66.4,398000
996059,44,Harris,Andrews,BRL,DEF,,16,75,15,86.3333,62.3333,65.6,379200
996059,44,Harris,Andrews,BRL,DEF,,17,83,16,86.125,70.0,68.8,375400
996059,44,Harris,Andrews,BRL,DEF,,18,67,17,85.0,75.0,67.4,379000
996059,44,Harris,Andrews,BRL,DEF,,19,79,18,84.6667,76.3333,71.2,382600
996059,44,Harris,Andrews,BRL,DEF,,21,109,19,85.9474,85.0,82.6,396700
996059,44,Harris,Andrews,BRL,DEF,,22,59,20,84.6,82.3333,79.4,404200
996059,44,Harris,Andrews,BRL,DEF,,23,61,21,83.4762,76.3333,75.0,401100
996059,44,Harris,Andrews,BRL,DEF,,24,82,22,83.4091,67.3333,78.0,386300
1001438,441,Bayley,Fritsch,MEL,FWD,,0,68,1,68.0,0.0,0.0,396400
1001438,441,Bayley,Fritsch,MEL,FWD,,1,27,2,47.5,27.0,27.0,396400
1001438,441,Bayley,Fritsch,MEL,FWD,,2,90,3,61.6667,58.5,58.5,378300
1001438,441,Bayley,Fritsch,MEL,FWD,,3,46,4,57.75,54.3333,54.3333,353700
1001438,441,Bayley,Fritsch,MEL,FWD,,4,69,5,60.0,68.3333,58.0,355100
1001438,441,Bayley,Fritsch,MEL,FWD,,5,32,6,55.3333,49.0,52.8,330000
1001438,441,Bayley,Fritsch,MEL,FWD,,7,67,7,57.0,56.0,60.8,320400
1001438,441,Bayley,Fritsch,MEL,FWD,,8,70,8,58.625,56.3333,56.8,314300
1001438,441,Bayley,Fritsch,MEL,FWD,,9,35,9,56.0,57.3333,54.6,311100
1001438,441,Bayley,Fritsch,MEL,FWD,,10,78,10,58.2,61.0,56.4,312600
1001438,441,Bayley,Fritsch,MEL,FWD,,11,50,11,57.4545,54.3333,60.0,304100
1001438,441,Bayley,Fritsch,MEL,FWD,,12,42,12,56.1667,56.6667,55.0,301500
1001438,441,Bayley,Fritsch,MEL,FWD,,13,75,13,57.6154,55.6667,56.0,297000
1001438,441,Bayley,Fritsch,MEL,FWD,,15,23,14,55.1429,46.6667,53.6,282300
1001438,441,Bayley,Fritsch,MEL,FWD,,16,64,15,55.7333,54.0,50.8,282500
1001438,441,Bayley,Fritsch,MEL,FWD,,17,80,16,57.25,55.6667,56.8,284600
1001438,441,Bayley,Fritsch,MEL,FWD,,18,54,17,57.0588,66.0,59.2,300000
1001438,441,Bayley,Fritsch,MEL,FWD,,19,42,18,56.2222,58.6667,52.6,300400
1001438,441,Bayley,Fritsch,MEL,FWD,,20,35,19,55.1053,43.6667,55.0,279800
1001438,441,Bayley,Fritsch,MEL,FWD,,21,63,20,55.5,46.6667,54.8,269000
1001438,441,Bayley,Fritsch,MEL,FWD,,22,50,21,55.2381,49.3333,48.8,265200
1001438,441,Bayley,Fritsch,MEL,FWD,,23,75,22,56.1364,62.6667,53.0,280400
1001438,441,Bayley,Fritsch,MEL,FWD,,24,21,23,54.6087,48.6667,48.8,272200
290528,443,Max,Gawn,MEL,RUC,,0,72,1,72.0,0.0,0.0,583700
290528,443,Max,Gawn,MEL,RUC,,1,162,2,117.0,162.0,162.0,583700
290528,443,Max,Gawn,MEL,RUC,,2,113,3,115.667,137.5,137.5,591300
290528,443,Max,Gawn,MEL,RUC,,3,177,4,131.0,150.667,150.667,643200
290528,443,Max,Gawn,MEL,RUC,,4,129,5,130.6,139.667,145.25,666800
290528,443,Max,Gawn,MEL,RUC,,5,138,6,131.833,148.0,143.8,696700
290528,443,Max,Gawn,MEL,RUC,,7,162,7,136.143,143.0,143.8,710500
290528,443,Max,Gawn,MEL,RUC,,8,111,8,133.0,137.0,143.4,713600
290528,443,Max,Gawn,MEL,RUC,,9,111,9,130.556,128.0,130.2,703500
290528,443,Max,Gawn,MEL,RUC,,10,109,10,128.4,110.333,126.2,669000
290528,443,Max,Gawn,MEL,RUC,,11,180,11,133.091,133.333,134.6,673900
290528,443,Max,Gawn,MEL,RUC,,12,95,12,129.917,128.0,121.2,671600
290528,443,Max,Gawn,MEL,RUC,,13,132,13,130.077,135.667,125.4,677600
290528,443,Max,Gawn,MEL,RUC,,15,114,14,128.929,113.667,126.0,653800
290528,443,Max,Gawn,MEL,RUC,,16,79,15,125.6,108.333,120.0,631100
290528,443,Max,Gawn,MEL,RUC,,17,100,16,124.0,97.6667,104.0,599000
290528,443,Max,Gawn,MEL,RUC,,20,97,17,122.412,92.0,104.4,564700
290528,443,Max,Gawn,MEL,RUC,,21,130,18,122.833,109.0,104.0,563000
290528,443,Max,Gawn,MEL,RUC,,22,177,19,125.684,134.667,116.6,597900
290528,443,Max,Gawn,MEL,RUC,,23,97,20,124.25,134.667,120.2,623100
290528,443,Max,Gawn,MEL,RUC,,24,122,21,124.143,132.0,124.6,637600
996692,444,Marty,Hore,MEL,DEF,,1,60,1,60.0,60.0,60.0,123900
996692,444,Marty,Hore,MEL,DEF,,2,12,2,36.0,36.0,36.0,123900
996692,444,Marty,Hore,MEL,DEF,,3,52,3,41.3333,41.3333,41.3333,148200
996692,444,Marty,Hore,MEL,DEF,,22,54,4,44.5,39.3333,44.5,162700
996692,444,Marty,Hore,MEL,DEF,,23,103,5,56.2,69.6667,56.2,214800
996692,444,Marty,Hore,MEL,DEF,,24,28,6,51.5,61.6667,49.8,241900
1017122,445,Blake,Howes,MEL,DEF,,0,91,1,91.0,0.0,0.0,123900
1017122,445,Blake,Howes,MEL,DEF,,1,64,2,77.5,64.0,64.0,123900
1017122,445,Blake,Howes,MEL,DEF,,2,68,3,74.3333,66.0,66.0,194100
1017122,445,Blake,Howes,MEL,DEF,,3,26,4,62.25,52.6667,52.6667,215600
1017122,445,Blake,Howes,MEL,DEF,,4,46,5,59.0,46.6667,51.0,223300
1017122,445,Blake,Howes,MEL,DEF,,5,62,6,59.5,44.6667,53.2,226600
1017122,445,Blake,Howes,MEL,DEF,,7,87,7,63.4286,65.0,57.8,256600
1017122,445,Blake,Howes,MEL,DEF,,8,48,8,61.5,65.6667,53.8,280000
1017122,445,Blake,Howes,MEL,DEF,,9,54,9,60.6667,63.0,59.4,293600
1017122,445,Blake,Howes,MEL,DEF,,10,53,10,59.9,51.6667,60.8,286900
1017122,445,Blake,Howes,MEL,DEF,,13,32,11,57.3636,46.3333,54.8,273600
1017122,445,Blake,Howes,MEL,DEF,,15,35,12,55.5,40.0,44.4,255900
1017122,445,Blake,Howes,MEL,DEF,,21,59,13,55.7692,42.0,46.6,245000
1017122,445,Blake,Howes,MEL,DEF,,22,57,14,55.8571,50.3333,47.2,248900
1017122,445,Blake,Howes,MEL,DEF,,23,103,15,59.0,73.0,57.2,282600
1017122,445,Blake,Howes,MEL,DEF,,24,44,16,58.0625,68.0,59.6,300300
294557,446,Lachie,Hunter,MEL,MID,,11,62,1,62.0,62.0,62.0,434400
294557,446,Lachie,Hunter,MEL,MID,,12,16,2,39.0,39.0,39.0,434400
298264,448,Ed,Langdon,MEL,MID,,0,67,1,67.0,0.0,0.0,405100
298264,448,Ed,Langdon,MEL,MID,,1,78,2,72.5,78.0,78.0,405100
298264,448,Ed,Langdon,MEL,MID,,2,108,3,84.3333,93.0,93.0,416000
298264,448,Ed,Langdon,MEL,MID,,3,72,4,81.25,86.0,86.0,425100
