fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals
"10823","","Patrick","Foy","Sydney","","","","","","","","",""
"1594","240399","Lance","Franklin","Sydney","senior","23","1987-01-30","199","105","WA","Perth","317","993"
"46121","996782","Kyle","Galloway","Sydney","","47","1996-11-21","209","103","VIC","Shepparton","",""
"1653","","Stefan","Garrubba","Sydney","","43","1986-08-30","0","0","","","0","0"
"40127","280020","Taylor","Gilchrist","Sydney","","46","1990-10-19","190","74","VIC","Sandringham Dragons","",""
"15","980073","Adam","Goodes","Sydney","","37","1980-01-08","194","99","VIC","North Ballarat Rebels","344","417"
"10623","","Kevin","Goss","Sydney","","","1959-01-27","","","","","24","6"
"49930","1004113","Will","Gould","Sydney","senior","17","2001-01-14","191","98","SA","Glenelg","",""
"44125","290722","Sam","Gray","Sydney","rookie","15","1992-02-01","176","75","SA","Port Adelaide (SANFL)","103","84"
"223","","Brent","Green","Sydney","","","1976-03-29","0","0","","","12","8"
"10346","","Doug","Green","Sydney","","","1951-10-28","","","","","6","0"
"1556","240072","Heath","Grundy","Sydney","","39","1986-06-02","192","105","SA","Norwood","254","24"
"50132","1013128","Errol","Gulden","Sydney","senior","21","2002-07-18","175","75","NSW","Sydney Academy","18","14"
"10872","","Peter","Hall","Sydney","","","","","","","","",""
"42190","293623","Ben","Haren","Sydney","","46","1992-10-17","196","88","SA","Port Magpies","",""
"1496","","Andrew","Hayes","Sydney","","","0000-00-00","0","0","","","",""
"47071","997100","Will","Hayward","Sydney","senior","9","1998-10-26","187","84","SA","North Adelaide","88","100"
"11134","","Steven","Hedley","Sydney","","","1959-09-12","","","","","1","1"
"45017","298539","Isaac","Heeney","Sydney","senior","5","1996-05-05","186","84","NSW","Cardiff","128","147"
"11225","","Wayne","Henwood","Sydney","","","1962-10-15","","","","","79","45"
"878","","Mark","Hepburn","Sydney","","","1968-08-29","0","0","","","76","32"
"44033","294036","George","Hewett","Sydney","senior","29","1995-12-29","187","84","SA","North Adelaide","119","32"
"42065","294266","Tom","Hickey","Sydney","senior","31","1991-03-06","201","96","QLD","Morningside  ","125","42"
"45036","298620","Jack","Hiscox","Sydney","","17","1996-03-23","184","74","NSW","Sydney Uni","1","0"
"10833","","Paul","Holdsworth","Sydney","","","1970-02-17","","","","","6","3"
"10193","","Colin","Hounsell","Sydney","","","1955-09-04","","","","","122","98"
"11184","","Tony","Hughes","Sydney","","","1963-03-12","","","","","6","2"
"11205","","Victor","Hugo","Sydney","","","1953-11-05","","","","","2","0"
"1020","","Nathan","Irvin","Sydney","","","0000-00-00","0","0","","","",""
"43140","295906","Brandon","Jack","Sydney","","33","1994-05-25","182","75","NSW","Pennant Hills","28","16"
"2137","240226","Kieren","Jack","Sydney","","15","1987-06-28","177","77","NSW","NSW-ACT Rams","254","166"
"10358","","Francis","Jackson","Sydney","","","1954-08-24","","","","","106","9"
"607","","Heath","James","Sydney","","","1980-03-07","0","0","","","18","1"
"10726","","Max","James","Sydney","","","1951-12-27","","","","","54","57"
"10818","","Noel","Jenkinson","Sydney","","","1957-03-18","","","","","63","0"
"42129","291450","Alex","Johnson","Sydney","","2","1992-03-02","193","91","VIC","Oakleigh Chargers","47","1"
"10458","","Graham","Jones","Sydney","","","1960-10-25","","","","","1","0"
"1084","","Paul","Kelly","Sydney","","","1969-07-28","0","0","","","234","200"
"39522","260382","Josh P.","Kennedy","Sydney","senior","12","1988-06-20","189","97","VIC","Sandringham Dragons","277","155"
"1377","200096","Tadhg","Kennelly","Sydney","","17","1981-07-01","190","89","N/A","Ireland","197","30"
"507","","Derek","Kickett","Sydney","","","1962-10-06","0","0","","","152","179"
"884","","Mark","Kinnear","Sydney","","","1979-08-21","0","0","","","6","1"
"251","990114","Brett","Kirk","Sydney","","31","1976-10-25","184","80","NSW","North Albury","241","96"
"49995","1012101","Michael","Knoll","Sydney","","48","1993-02-27","205","103","SA","South Adelaide","",""
"10347","","Doug","Koop","Sydney","","","1960-07-22","","","","","44","24"
"10497","","Hilton","Kotzur","Sydney","","","1964-01-20","","","","","1","0"
"42191","294916","Eugene","Kruger","Sydney","","43","1991-01-25","183","77","NSW","East Coast Eagles","",""
"10727","","Max","Kruse","Sydney","","","1958-10-29","","","","","88","32"
"2066","250591","Matthew","Laidlaw","Sydney","","22","1987-02-09","186","88","VIC","Oakleigh Chargers","1","0"
"39696","270899","Jeremy","Laidler","Sydney","","11","1989-08-05","189","88","VIC","Calder Cannons","86","8"
"10985","","Robert","Lamb","Sydney","","","1955-01-17","","","","","65","130"
"10480","","Greg","Lambert","Sydney","","","1947-03-01","","","","","167","22"
"645","","Jamie","Lawson","Sydney","","","1971-10-05","0","0","","","61","29"
"46089","996463","Tyrone","Leonardis","Sydney","","30","1997-02-22","182","78","VIC","Northern Knights","",""
"364","","Dale","Lewis","Sydney","","","1969-05-04","0","0","","","182","186"
"48117","1004949","Matthew","Ling","Sydney","senior","19","1999-04-21","184","79","VIC","Geelong Falcons","3","0"
"43125","295342","Jake","Lloyd","Sydney","senior","44","1993-09-20","181","79","VIC","Murray Bushrangers","175","31"
"1423","","Tony","Lockett","Sydney","","","1966-03-09","0","0","","","281","1360"
"10751","","Michael","Lockman","Sydney","","","1963-08-29","","","","","19","4"
"42257","291992","Jordan","Lockyer","Sydney","","18","1993-06-15","190","85","WA","West Perth","",""
"10519","","Jack","Lucas","Sydney","","","1961-04-08","","","","","19","6"
"1456","","Troy","Luff","Sydney","","","1969-11-22","0","0","","","155","85"
"42391","294085","Jack","Lynch","Sydney","","42","1993-09-07","190","84","NSW","Riverview","",""
"47049","998662","Jack","Maibaum","Sydney","","21","1998-03-27","194","91","VIC","Eastern Ranges","0","0"
"1425","","Tony","Malakellis","Sydney","","","1970-03-24","0","0","","","19","15"
"10887","","Peter","Maloni","Sydney","","","1964-12-01","","","","","1","0"
"43081","296840","Harry","Marsh","Sydney","","31","1994-01-13","188","86","WA","East Fremantle","24","0"
"160","960628","Ben","Mathews","Sydney","","4","1978-11-29","182","84","VIC","Murray Bushrangers","198","45"
"910","220063","Martin","Mattner","Sydney","","29","1982-08-06","189","86","SA","Sturt","220","40"
"1373","960599","Stuart","Maxfield","Sydney","","11","1972-04-09","0","0","","","289","152"
"50239","0","Lachlan","McAndrew","Sydney","rookie","0","2000-05-26","208","93","NSW","Sydney VFL","",""
"10248","","Darren","McAsey","Sydney","","","1965-06-16","","","","","34","23"
"11111","","Stephen","McBroom","Sydney","","","1964-04-01","","","","","6","2"
"48133","1008198","Tom","McCartin","Sydney","senior","30","1999-12-30","193","89","VIC","Geelong Falcons","70","28"
"50104","1013230","Logan","McDonald","Sydney","senior","6","2002-04-04","196","86","WA","Perth","7","9"
"10987","","Robert","McGhie","Sydney","","","1951-08-18","","","","","146","7"
"2122","230140","Ben","McGlynn","Sydney","","21","1985-08-06","174","75","VIC","Box Hill Hawks","169","194"
"49078","1011936","Justin","McInerney","Sydney","senior","27","2000-08-18","187","73","VIC","Northern Knights","31","12"
"41143","292506","Chris","McKaigue","Sydney","","36","1989-07-13","187","84","N/A","County Derry (Ireland)","",""
"45160","298291","Sean","McLaren","Sydney","","30","1996-01-10","197","92","VIC","Sandringham Dragons","",""
"48165","1003203","Hayden","McLean","Sydney","rookie","41","1999-01-20","197","93","VIC","Sandringham Dragons","21","16"
"10293","","David","McLeish","Sydney","","","1950-02-21","","","","","213","22"
"562","","Gavin","McMahon","Sydney","","","1975-01-22","0","0","","","5","0"
"41031","280999","Dylan","McNeil","Sydney","","28","1991-03-20","175","75","VIC","Murray Bushrangers","",""
"402","","Daniel","McPherson","Sydney","","","1975-07-05","0","0","","","111","36"
"500","","Dean","McRae","Sydney","","","1968-11-12","0","0","","","141","55"
"655","230253","Jarrad","McVeigh","Sydney","","3","1985-04-07","184","82","NSW","NSW-ACT Under 18s","324","201"
"635","","James","Meiklejohn","Sydney","","","1984-06-28","0","0","","","6","0"
"10892","","Peter","Melesso","Sydney","","","1961-11-30","","","","","14","4"
"45185","996743","Lewis","Melican","Sydney","senior","43","1996-11-04","195","98","VIC","Geelong Falcons","52","1"
"41035","291307","Daniel","Menzel","Sydney","","2","1991-09-13","190","90","SA","Central District","80","143"
"39661","261031","Brett","Meredith","Sydney","","7","1989-01-20","181","81","VIC","Northern Knights","16","10"
"46003","993905","Callum","Mills","Sydney","senior","14","1997-04-02","189","83","NSW","North Shore","110","9"
"44129","994467","Patrick","Mitchell","Sydney","","45","1989-01-01","201","107","N/A","Des Moines (USA)","",""
"10928","","Phillip","Moir","Sydney","","","","","","","","",""
"1567","250080","Jarred","Moore","Sydney","","33","1986-03-06","177","84","VIC","Dandenong Stingrays","68","52"
"10894","","Peter","Morrison","Sydney","","","1956-04-17","","","","","91","95"
"1625","240412","Mitch","Morton","Sydney","","10","1987-01-28","186","81","WA","Claremont","82","116"
"10838","","Paul","Morwood","Sydney","","","1959-03-02","","","","","170","81"
"11189","","Tony","Morwood","Sydney","","","1960-05-17","","","","","229","397"
"39674","0","Brendan","Murphy","Sydney","","41","1989-03-26","197","96","N/A","County Carlow Ireland","",""
"10219","","Dale","Murphy","Sydney","","","1959-09-04","","","","","12","0"
"477","","David","Murphy","Sydney","","","1962-08-23","0","0","","","156","92"
"11201","","Trevor","Mustey","Sydney","","","1963-09-29","","","","","2","0"
"514","","Dion","Myles","Sydney","","","1976-05-02","0","0","","","8","1"
"43141","298144","Sam","Naismith","Sydney","senior","10","1992-07-16","206","108","NSW","North Shore","29","2"
"10421","","Gerard","Neesham","Sydney","","","1954-12-11","","","","","9","1"
"955","960623","Matthew","Nicks","Sydney","","23","1975-05-13","0","0","","","175","125"
"353","","Craig","O'Brien","Sydney","","","1970-03-03","0","0","","","114","191"
"49996","1019158","Barry","O'Connor","Sydney","rookie","35","1998-06-26","193","92","N/A","Count Wexford (Ireland)","",""
"1209","","Ryan","O'Connor","Sydney","","","1974-06-27","0","0","","","87","49"
"10179","","Chris","O'Dwyer","Sydney","","","1971-10-27","","","","","8","1"
"39605","270171","Matt","O'Dwyer","Sydney","","43","1988-07-21","181","82","VIC","Calder Cannons","2","1"
"39547","260243","Daniel","O'Keefe","Sydney","","8","1988-10-25","184","80","VIC","Geelong Falcons","0","0"
"1210","200071","Ryan","O'Keefe","Sydney","","5","1981-01-24","188","88","VIC","Calder Cannons","213","184"
"992","960606","Michael","O'Loughlin","Sydney","","19","1977-02-20","189","90","SA","Central District","303","521"
"46126","997842","Colin","O'Riordan","Sydney","senior","38","1995-10-12","187","87","N/A","County Tipperary","28","1"
"10760","","Michael","Oaten","Sydney","","","1961-08-20","","","","","6","8"
"39675","280721","Jake","Orreal","Sydney","","44","1989-09-26","204","94","QLD","Western Taipans","",""
"42189","291549","Max","Otten","Sydney","","44","1992-11-10","190","85","VIC","Oakleigh Chargers","",""
"10136","","Brett","Page","Sydney","","","1966-09-05","","","","","1","0"
"10436","","Glenn","Page","Sydney","","","1970-03-24","","","","","23","3"
"46106","996765","Tom","Papley","Sydney","senior","11","1996-07-13","178","76","VIC","Gippsland Power","121","186"
"42015","290778","Luke","Parker","Sydney","senior","26","1992-10-25","183","87","VIC","Dandenong Stingrays","233","174"
"10761","","Michael","Parsons","Sydney","","","1960-10-03","","","","","25","14"
"43505","296220","Lloyd","Perris","Sydney","","41","1995-01-02","179","74","NSW","St George","",""
"10763","","Michael","Phyland","Sydney","","","1965-09-29","","","","","22","6"
"230","","Brent","Piltz","Sydney","","","1978-11-13","0","0","","","1","0"
"47123","1002138","Toby","Pink","Sydney","","47","1998-08-11","193","85","SA","Glenelg","0","0"
"609","220080","Henry","Playfair","Sydney","","26","1983-01-22","198","97","NSW","North Shore","68","43"
"10931","","Phillip","Plumb","Sydney","","","1958-08-22","","","","","9","1"
"10212","","Craig","Potter","Sydney","","","1966-01-19","","","","","55","19"
"1631","","Nick","Potter","Sydney","","","1985-06-12","0","0","","","0","0"
"2139","","Adam","Prior","Sydney","","49","1987-01-19","0","0","","","0","0"
"10991","","Robert","Prosser","Sydney","","","1964-07-08","","","","","2","1"
"40139","291206","Mike","Pyke","Sydney","","38","1984-03-24","200","103","N/A","Canada","105","45"
"10961","","Ricky","Quade","Sydney","","","1950-08-26","","","","","164","110"
"10898","","Peter","Quirk","Sydney","","","1967-01-26","","","","","7","1"
"43132","290307","Dane","Rampe","Sydney","senior","24","1990-06-02","187","88","NSW","UNSW","188","6"
"10585","","John","Reid","Sydney","","","1953-02-25","","","","","91","4"
"41057","290188","Sam","Reid","Sydney","senior","20","1991-12-27","196","100","VIC","Murray Bushrangers","161","164"
"49117","1013624","Harry","Reynolds","Sydney","","31","2000-10-11","189","74","VIC","Sandringham Dragons","",""
"10304","","David","Rhys-Jones","Sydney","","","1962-06-16","","","","","182","112"
"1379","210027","Ted","Richards","Sydney","","25","1983-01-11","193","92","VIC","Sandringham Dragons","260","34"
"43129","293739","Xavier","Richards","Sydney","","42","1993-04-25","195","84","VIC","Sandringham Dragons","11","12"
"10512","","Ian","Roberts","Sydney","","","1957-04-03","","","","","157","33"
"10587","","John","Roberts","Sydney","","","","","","","","",""
"824","220089","Lewis","Roberts-Thomson","Sydney","","30","1983-09-08","194","92","NSW","North Shore","174","51"
"43136","294638","Daniel","Robinson","Sydney","","27","1994-07-03","184","85","NSW","St Ignatius Riverview","26","6"
"8","","Aaron","Rogers","Sydney","","","1984-01-05","0","0","","","2","0"
"47107","1004880","Ben","Ronke","Sydney","rookie","25","1997-12-18","183","76","VIC","Calder Cannons","35","33"
"1096","","Paul","Roos","Sydney","","","1963-06-27","0","0","","","356","289"
"564","","Gavin","Rose","Sydney","","","1969-09-29","0","0","","","55","4"
"45060","297107","James","Rose","Sydney","","1","1996-04-16","185","85","SA","Sturt","14","7"
"10086","","Barry","Round","Sydney","","","1950-01-26","","","","","328","293"
"49025","1006126","James","Rowbottom","Sydney","senior","8","2000-09-19","186","78","VIC","Oakleigh Chargers","44","14"
"49971","1011789","Brady","Rowles","Sydney","","39","2001-02-12","188","72","VIC","Bendigo Pioneers","",""
"10698","","Mark","Russell","Sydney","","","1962-01-18","","","","","14","13"
"1243","","Scott","Russell","Sydney","","","1970-05-07","0","0","","","198","115"
"1478","","Will","Sangster","Sydney","","","1978-10-11","0","0","","","2","0"
"89","960136","Andrew","Schauble","Sydney","","25","1976-11-17","0","0","","","167","34"
"1658","240176","Tim","Schmidt","Sydney","","36","1986-03-14","180","84","SA","Robertstown","17","12"
"1475","","Wayne","Schwass","Sydney","","","1968-11-27","0","0","","","282","154"
"10137","","Brett","Scott","Sydney","","","1962-04-10","","","","","59","44"
"1395","","Tim","Scott","Sydney","","","1971-12-12","0","0","","","1","0"
"900","220101","Mark","Seaby","Sydney","","1","1984-05-01","199","101","WA","West Perth","115","68"
"199","","Brad","Seymour","Sydney","","","1976-05-03","0","0","","","133","12"
"1547","0","Earl","Shaw","Sydney","","45","1990-06-07","183","83","WA","Subiaco","0","0"
"1147","200023","Rhyce","Shaw","Sydney","","2","1981-10-16","183","82","VIC","Diamond Creek","230","40"
"50224","1013138","Marc","Sheather","Sydney","senior","33","2002-06-11","185","84","NSW","Pennant Hills","",""
"10528","","Jamie","Siddons","Sydney","","","1964-04-25","","","","","2","1"
"10551","","Jim","Silvestro","Sydney","","","1963-05-30","","","","","8","7"
"10070","","Anthony","Sinclair","Sydney","","","","","","","","",""
"43124","294737","Callum","Sinclair","Sydney","senior","18","1989-09-23","200","96","WA","Subiaco","118","63"
"10489","","Greg","Smith","Sydney","","","1957-03-25","","","","","127","71"
"10774","","Michael","Smith","Sydney","","","1959-04-28","","","","","32","43"
"39565","250338","Nick","Smith","Sydney","","40","1988-06-12","183","81","VIC","Oakleigh Chargers","209","10"
"1298","","Shayne","Smith","Sydney","","","1975-06-12","0","0","","","4","1"
"11191","","Tony","Smith","Sydney","","","","","","","","",""
"484","200038","David","Spriggs","Sydney","","8","1981-01-25","0","0","","","69","20"
"10144","","Brian","Stanislaus","Sydney","","","1971-07-30","","","","","1","0"
"10845","","Paul","Starbuck","Sydney","","","1967-04-16","","","","","1","0"
"49909","1004848","Dylan","Stephens","Sydney","senior","3","2001-01-08","183","69","SA","Norwood","14","3"
"559","","Gary","Stevens","Sydney","","","1972-10-10","0","0","","","5","1"
"730","","John","Stevens","Sydney","","","0000-00-00","0","0","","","",""
"10307","","David","Stirling","Sydney","","","1962-09-10","","","","","7","5"
"48149","1008080","Ryley","Stoddart","Sydney","","33","1999-10-15","186","73","VIC","Eastern Ranges","6","1"
"48153","1002238","Angus","Styles","Sydney","","45","1999-05-03","185","76","VIC","Sandringham Dragons","0","0"
"41054","291079","Byron","Sumner","Sydney","","22","1991-10-31","176","78","SA","Woodville West Torrens","1","0"
"657","","Jarrad","Sundqvist","Sydney","","","1982-12-11","0","0","","","9","1"
"42268","291810","Michael","Talia","Sydney","","32","1993-02-11","193","87","VIC","Calder Cannons","31","3"
"10498","","Howard","Tarpey","Sydney","","","1958-03-30","","","","","1","0"
"11140","","Steven","Taubert","Sydney","","","","","","","","",""
"49940","1005997","Elijah","Taylor","Sydney","","37","2001-05-01","185","75","WA","Perth","4","1"
"10633","","Kevin","Taylor","Sydney","","","1958-09-15","","","","","15","25"
"44014","296211","Lewis","Taylor","Sydney","senior","28","1995-02-17","175","80","VIC","Geelong Falcons","122","94"
"1603","","Luke","Taylor","Sydney","","","0000-00-00","0","0","","","",""
"10995","","Robert","Teal","Sydney","","","1967-04-25","","","","","18","18"
"93","","Andrew","Thomson","Sydney","","","1972-12-30","0","0","","","2","1"
"2052","260088","Kristin","Thornton","Sydney","","27","1988-03-05","184","80","WA","Peel Thunder","8","4"
"11162","","Terry","Thripp","Sydney","","","1963-10-31","","","","","78","43"
"43053","294663","Jackson","Thurlow","Sydney","","6","1994-03-28","190","84","TAS","Launceston","63","14"
"39485","270742","Kurt","Tippett","Sydney","","0","1987-05-08","202","105","QLD","Southport","176","321"
"43028","295695","Dean","Towers","Sydney","","22","1990-05-04","188","86","VIC","North Ballarat","57","31"
"49110","1002592","Durak","Tucker","Sydney","","28","2000-02-09","189","84","WA","Peel Thunder","",""
"203","","Brad","Tunbridge","Sydney","","","1964-01-26","0","0","","","50","17"
"1604","250714","Luke","Vogels","Sydney","","38","1983-06-07","183","83","WA","Subiaco","17","11"
"10704","","Mark","Wall","Sydney","","","1963-11-08","","","","","1","0"
"40154","292509","Tommy","Walsh","Sydney","","17","1988-02-26","195","97","N/A","County Kerry, Ireland","5","3"
"1195","","Rowan","Warfe","Sydney","","","1976-06-23","0","0","","","110","5"
"49943","1012014","Chad","Warner","Sydney","senior","1","2001-05-19","181","80","WA","East Fremantle","15","8"
"1003","","Michael","Werner","Sydney","","","1969-06-10","0","0","","","60","80"
"10552","","Jim","West","Sydney","","","1966-04-12","","","","","37","54"
"1224","","Sanford","Wheeler","Sydney","","","1970-04-06","0","0","","","43","7"
"10706","","Mark","Whitzell","Sydney","","","1964-01-18","","","","","12","0"
"49125","1006232","Sam","Wicks","Sydney","rookie","45","1999-09-14","181","73","NSW","Swans Academy","29","20"
"1103","960135","Paul","Williams","Sydney","","10","1973-04-03","0","0","","","306","307"
"10313","","David","Willis","Sydney","","","1968-01-09","","","","","25","3"
"1589","","Josh","Willoughby","Sydney","","7","0000-00-00","0","0","","","",""
"169","","Ben","Wilson","Sydney","","","1977-02-25","0","0","","","6","0"
"10314","","David","Winbanks","Sydney","","","1962-09-08","","","","","17","2"
"10781","","Michael","Wright","Sydney","","","1959-10-06","","","","","40","14"
"11122","","Stephen","Wright","Sydney","","","1961-03-06","","","","","246","247"
"11042","","Rudy","Yonson","Sydney","","","1963-09-20","","","","","3","3"
"11032","","Ross","Abbey","Western Bulldogs","","","1953-01-21","","","","","123","65"
"690","240087","Jed","Adcock","Western Bulldogs","","44","1985-11-15","184","84","VIC","North Ballarat Rebels ","213","60"
"661","960064","Jason","Akermanis","Western Bulldogs","","21","1977-02-24","177","85","QLD","Mayne","325","421"
"10274","","David","Allday","Western Bulldogs","","","1964-11-27","","","","","21","5"
"1226","","Scott","Allen","Western Bulldogs","","","1975-01-30","0","0","","","15","8"
"10966","","Robert","Anderson","Western Bulldogs","","","1959-08-19","","","","","16","6"
"10007","","Alan","Atkinson","Western Bulldogs","","","1951-10-20","","","","","140","52"
"39498","261243","Mark","Austin","Western Bulldogs","","47","1989-02-24","193","95","SA","Glenelg","44","2"
"1666","250689","Travis","Baird","Western Bulldogs","","20","1986-07-25","183","83","WA","Subiaco","5","5"
"10658","","Les","Bamblett","Western Bulldogs","","","1963-08-05","","","","","48","71"
"382","960334","Daniel","Bandy","Western Bulldogs","","11","1975-11-18","0","0","","","150","126"
"10521","","Jamie","Barham","Western Bulldogs","","","1960-12-01","","","","","5","1"
"2135","260373","Ed","Barlow","Western Bulldogs","","43","1987-01-27","195","94","VIC","Oakleigh Chargers","34","22"
"554","","Gary","Barrow","Western Bulldogs","","","1970-01-18","0","0","","","6","1"
"1433","","Trent","Bartlett","Western Bulldogs","","","1976-11-26","0","0","","","81","42"
"1228","","Scott","Bassett","Western Bulldogs","","","1978-10-09","0","0","","","30","3"
"10854","","Peter","Baxter","Western Bulldogs","","","1961-07-04","","","","","23","2"
"11085","","Simon","Beasley","Western Bulldogs","","","1956-07-26","","","","","154","575"
"50155","1015822","Dominic","Bedendo","Western Bulldogs","senior","26","2002-07-09","188","74","VIC","Murray Bushrangers","",""
"10536","","Jeff","Berry","Western Bulldogs","","","1957-03-25","","","","","45","4"
"11234","","William","Berry","Western Bulldogs","","","","","","","","",""
"42389","295608","Shane","Biggs","Western Bulldogs","","24","1991-08-05","187","84","VIC","Bendigo Bombers","62","8"
"44006","297373","Marcus","Bontempelli","Western Bulldogs","senior","4","1995-11-24","193","93","VIC","Northern Knights","172","156"
"924","220010","Matthew","Boyd","Western Bulldogs","","5","1982-08-27","184","89","VIC","Dandenong Stingrays","291","86"
"44001","296367","Tom","Boyd","Western Bulldogs","","17","1995-08-22","200","103","VIC","Eastern Ranges","60","50"
"10911","","Phil","Bradmore","Western Bulldogs","","","1959-04-02","","","","","15","17"
"10803","","Neil","Bristow","Western Bulldogs","","","1955-11-23","","","","","10","4"
"10236","","Darren","Brown","Western Bulldogs","","","1965-05-08","","","","","1","0"
"10415","","George","Brown","Western Bulldogs","","","1959-07-14","","","","","7","4"
"42208","291492","Josh","Bruce","Western Bulldogs","senior","17","1992-06-08","197","101","NSW","Eastlake","150","233"
"1034","","Nicholas","Bruton","Western Bulldogs","","","0000-00-00","0","0","","","",""
"10172","","Chris","Burton","Western Bulldogs","","","1961-10-21","","","","","117","35"
"49957","1011992","Louis","Butler","Western Bulldogs","senior","18","2001-08-26","183","74","VIC","Sandringham Dragons","3","0"
"10711","","Matt","Byrachevski","Western Bulldogs","","","1958-11-03","","","","","3","2"
"1381","230023","Tim","Callan","Western Bulldogs","","33","1984-01-06","181","82","VIC","St Joseph's","34","4"
"1415","","Tony","Campbell","Western Bulldogs","","","1967-08-13","0","0","","","118","65"
"49079","296070","Ben","Cavarra","Western Bulldogs","rookie","25","1995-12-20","173","72","VIC","Williamstown","4","4"
"11034","","Ross","Christensen","Western Bulldogs","","","1962-02-06","","","","","9","19"
"1667","240366","Travis","Cloke","Western Bulldogs","","13","1987-03-05","196","108","VIC","Eastern Ranges","255","450"
"572","","Glenn","Coleman","Western Bulldogs","","","1961-02-03","0","0","","","194","115"
"10238","","Darren","Collins","Western Bulldogs","","","1967-11-15","","","","","49","68"
"46020","993840","Kieran","Collins","Western Bulldogs","","32","1997-12-14","194","99","VIC","Dandenong Stingrays","1","0"
"13","","Adam","Contessa","Western Bulldogs","","","1976-12-29","0","0","","","45","8"
"40014","280056","Ayce","Cordy","Western Bulldogs","","49","1990-08-06","202","99","VIC","Geelong Falcons","27","15"
"10140","","Brian","Cordy","Western Bulldogs","","","1961-01-14","","","","","124","18"
"45042","991939","Zaine","Cordy","Western Bulldogs","senior","12","1996-10-27","193","90","VIC","Geelong Falcons","105","8"
"10946","","Richard","Cousins","Western Bulldogs","","","1962-07-13","","","","","60","21"
"933","","Matthew","Croft","Western Bulldogs","","","1973-02-26","0","0","","","186","72"
"10913","","Phil","Cronan","Western Bulldogs","","","1959-07-17","","","","","75","26"
"42235","293651","Hayden","Crozier","Western Bulldogs","senior","9","1993-12-24","185","79","VIC","Eastern Ranges","135","47"
"10677","","Mark","Cullen","Western Bulldogs","","","1968-09-23","","","","","35","25"
"1399","","Todd","Curley","Western Bulldogs","","","1973-01-14","0","0","","","118","48"
"10563","","John","Cuzzupe","Western Bulldogs","","","1973-10-11","","","","","1","0"
"45118","996708","Bailey","Dale","Western Bulldogs","senior","31","1996-07-22","183","82","VIC","Dandenong Stingrays","87","69"
"45119","295136","Caleb","Daniel","Western Bulldogs","senior","35","1996-07-07","168","72","SA","South Adelaide","133","36"
"10034","","Allen","Daniels","Western Bulldogs","","","1959-04-21","","","","","32","21"
"40063","280052","Jamason","Daniels","Western Bulldogs","","26","1990-08-10","181","78","VIC","Murray Bushrangers","",""
"835","960266","Luke","Darcy","Western Bulldogs","","14","1975-07-12","183","83","WA","Subiaco","226","183"
"42207","290765","Sam","Darley","Western Bulldogs","","33","1993-02-15","184","71","TAS","North Hobart","20","2"
"11095","","Stan","Davidson","Western Bulldogs","","","1954-04-26","","","","","62","14"
"1407","","Tom","Davidson","Western Bulldogs","","31","1983-02-03","183","83","WA","Subiaco","1","0"
"10239","","Darren","Davies","Western Bulldogs","","","1965-10-14","","","","","39","39"
"10473","","Greg","Davis","Western Bulldogs","","","1955-06-01","","","","","5","0"
"11154","","Terry","De Konning","Western Bulldogs","","","1961-05-10","","","","","31","2"
"412","","Danny","Del-Re","Western Bulldogs","","","1968-02-12","0","0","","","62","139"
"42342","295712","Tory","Dickson","Western Bulldogs","","29","1987-09-26","184","85","VIC","Bendigo Bombers","113","177"
"1074","","Paul","Dimattina","Western Bulldogs","","","1974-11-22","0","0","","","131","56"
"10517","","Jack","Dinatale","Western Bulldogs","","","1958-12-12","","","","","11","5"
"39516","250383","Nathan","Djerrkura","Western Bulldogs","","33","1988-09-19","176","80","NT","NT Thunder","12","4"
"1075","","Paul","Dooley","Western Bulldogs","","","1975-10-03","0","0","","","14","2"
"46010","993834","Josh","Dunkley","Western Bulldogs","senior","5","1997-01-09","190","88","VIC","Gippsland Power","94","47"
"10502","","Ian","Dunstan","Western Bulldogs","","","1955-02-28","","","","","178","139"
"41101","290085","Taylor","Duryea","Western Bulldogs","senior","15","1991-04-24","179","80","VIC","Murray Bushrangers","162","24"
"1019","970100","Nathan","Eagleton","Western Bulldogs","","10","1978-11-10","180","84","SA","West Adelaide","277","231"
"10545","","Jim","Edmond","Western Bulldogs","","","1958-09-03","","","","","188","287"
"10162","","Bryan","Edwards","Western Bulldogs","","","1957-03-09","","","","","2","0"
"10784","","Mick","Egan","Western Bulldogs","","","1958-02-18","","","","","128","12"
"47018","1004592","Tim","English","Western Bulldogs","senior","44","1997-08-10","205","93","WA","South Fremantle","71","38"
"10976","","Robert","Evans","Western Bulldogs","","","1960-07-01","","","","","1","0"
"279","230065","Cameron","Faulkner","Western Bulldogs","","18","1984-05-22","183","83","WA","Subiaco","18","9"
"10662","","Lynton","Fitzpatrick","Western Bulldogs","","","1967-01-17","","","","","18","4"
"10021","","Alister","Ford","Western Bulldogs","","","1963-12-15","","","","","39","19"
"10739","","Michael","Ford","Western Bulldogs","","","1962-10-11","","","","","98","19"
"1116","","Peter","Foster","Western Bulldogs","","","1960-06-02","0","0","","","170","58"
