,fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals,short_team
4112,40053,290444.0,Alistair,Smith,St Kilda,,39.0,1990-08-08,184.0,83.0,WA,Perth,3.0,0.0,STK
4113,1574,240538.0,Jesse W.,Smith,St Kilda,,31.0,1986-09-29,191.0,83.0,VIC,Calder Cannons,,,STK
4115,42295,293859.0,Jordan,Staley,St Kilda,,40.0,1993-07-14,194.0,90.0,VIC,Gippsland Power,,,STK
4116,45023,296205.0,Jack,Steele,St Kilda,senior,9.0,1995-12-13,187.0,90.0,ACT,Belconnen,89.0,30.0,STK
4117,41010,280946.0,Koby,Stevens,St Kilda,,25.0,1991-06-18,189.0,88.0,VIC,Gippsland Power,91.0,40.0,STK
4120,1051,220104.0,Nick,Stone,St Kilda,,29.0,1981-10-01,0.0,0.0,,,20.0,0.0,STK
4126,44026,296208.0,Eli,Templeton,St Kilda,,4.0,1995-08-19,182.0,67.0,TAS,Burnie,14.0,6.0,STK
4128,92,970077.0,Andrew,Thompson,St Kilda,,4.0,1972-10-21,183.0,83.0,WA,Subiaco,221.0,93.0,STK
4138,261,960082.0,Brett,Voss,St Kilda,,13.0,1978-02-22,183.0,83.0,WA,Subiaco,170.0,67.0,STK
4142,42254,290757.0,Jimmy,Webster,St Kilda,senior,29.0,1993-06-28,188.0,83.0,TAS,Glenorchy,93.0,3.0,STK
4143,46076,993821.0,Brandon,White,St Kilda,,31.0,1997-01-13,188.0,80.0,VIC,Dandenong Stingrays,11.0,1.0,STK
4144,43073,295482.0,Spencer,White,St Kilda,,23.0,1994-09-22,195.0,90.0,VIC,Western Jets,2.0,4.0,STK
4145,49104,296422.0,Callum,Wilkie,St Kilda,senior,44.0,1996-03-10,191.0,87.0,SA,North Adelaide,33.0,0.0,STK
4147,41038,290456.0,Nicholas,Winmar,St Kilda,,17.0,1991-04-27,189.0,81.0,WA,Claremont,,,STK
4150,43029,294317.0,Nathan,Wright,St Kilda,,34.0,1994-02-16,185.0,82.0,VIC,Dandenong Stingrays,35.0,9.0,STK
4153,49095,295015.0,Robbie,Young,St Kilda,,41.0,1995-03-02,179.0,75.0,SA,North Adelaide,3.0,2.0,STK
4154,831,210024.0,Luke,Ablett,Sydney,,20.0,1982-11-22,182.0,89.0,VIC,Gippsland Power ,133.0,39.0,SYD
4158,44107,294469.0,Aliir,Aliir,Sydney,senior,36.0,1994-09-05,195.0,97.0,WA,East Fremantle,58.0,4.0,SYD
4161,48232,1008091.0,Joel,Amartey,Sydney,senior,46.0,1999-09-02,197.0,96.0,VIC,Sandringham Dragons,0.0,0.0,SYD
4165,663,960653.0,Jason,Ball,Sydney,,27.0,1972-11-21,0.0,0.0,,,193.0,159.0,SYD
4166,820,960608.0,Leo,Barry,Sydney,,21.0,1977-05-19,184.0,89.0,NSW,Deniliquin,237.0,56.0,SYD
4169,39717,261365.0,Matthew,Beckmans,Sydney,,46.0,1989-10-13,187.0,80.0,NSW,Turvey Park,0.0,0.0,SYD
4172,49124,1002291.0,James,Bell,Sydney,senior,32.0,1999-02-10,183.0,81.0,NSW,Swans Academy,5.0,2.0,SYD
4174,1063,230010.0,Paul,Bevan,Sydney,,42.0,1984-09-27,184.0,83.0,VIC,Western Jets,129.0,39.0,SYD
4175,49005,1006028.0,Nick,Blakey,Sydney,senior,22.0,2000-02-27,195.0,80.0,NSW,Sydney Academy,30.0,23.0,SYD
4176,341,990010.0,Craig,Bolton,Sydney,,6.0,1980-05-31,189.0,88.0,ACT,Eastlake,199.0,25.0,SYD
4178,754,990011.0,Jude,Bolton,Sydney,,24.0,1980-03-15,181.0,84.0,VIC,Calder Cannons,302.0,176.0,SYD
4180,2094,260690.0,Ryan,Brabazon,Sydney,,34.0,1986-12-26,182.0,79.0,WA,Claremont,3.0,1.0,SYD
4182,384,960079.0,Daniel,Bradshaw,Sydney,,19.0,1978-11-21,191.0,92.0,VIC,Wodonga,231.0,524.0,SYD
4183,43112,295156.0,Kaiden,Brand,Sydney,senior,2.0,1994-04-08,198.0,98.0,SA,West Adelaide,45.0,0.0,SYD
4184,834,230016.0,Luke,Brennan,Sydney,,7.0,1985-03-03,186.0,89.0,VIC,North Ballarat Rebels,28.0,12.0,SYD
4188,42340,293687.0,Alex,Brown,Sydney,,36.0,1993-09-26,191.0,78.0,VIC,Oakleigh Chargers,,,SYD
4190,39718,261383.0,Aaron,Bruce,Sydney,,47.0,1989-12-14,187.0,87.0,ACT,Eastlake,0.0,0.0,SYD
4199,1068,210087.0,Paul,Chambers,Sydney,,23.0,1982-06-23,0.0,0.0,,,44.0,5.0,SYD
4203,46023,996442.0,Ryan,Clarke,Sydney,senior,4.0,1997-06-17,186.0,85.0,VIC,Eastern Ranges,59.0,10.0,SYD
4213,652,960615.0,Jared,Crouch,Sydney,,28.0,1978-03-05,173.0,80.0,SA,Norwood,223.0,51.0,SYD
4215,42390,291978.0,Harry,Cunningham,Sydney,senior,7.0,1993-12-06,181.0,78.0,NSW,Turvey Park,123.0,48.0,SYD
4218,45054,298542.0,Abaina,Davis,Sydney,,9.0,1996-01-27,193.0,86.0,NSW,UNSW-Easts,,,SYD
4220,1039,990017.0,Nick,Davis,Sydney,,2.0,1980-03-30,184.0,83.0,NSW,St George,168.0,235.0,SYD
4221,46092,992242.0,Jordan,Dawson,Sydney,senior,34.0,1997-04-09,192.0,86.0,SA,Sturt,35.0,20.0,SYD
4224,42133,294797.0,Tom,Derickx,Sydney,,19.0,1987-12-07,201.0,99.0,WA,Claremont,15.0,6.0,SYD
4227,1323,200070.0,Stephen,Doyle,Sydney,,15.0,1981-07-13,183.0,83.0,WA,Subiaco,47.0,19.0,SYD
4231,42227,291936.0,Shaun,Edwards,Sydney,,19.0,1993-12-13,188.0,78.0,NT,St Mary's,24.0,10.0,SYD
4234,1114,960555.0,Peter,Everitt,Sydney,,10.0,1974-05-03,201.0,102.0,VIC,Hastings,291.0,383.0,SYD
4238,47137,998206.0,Samuel,Fisher,Sydney,,45.0,1998-02-23,180.0,76.0,ACT,Canberra Demons,,,SYD
4239,47040,998103.0,Oliver,Florent,Sydney,senior,13.0,1998-07-22,185.0,81.0,VIC,Sandringham Dragons,63.0,21.0,SYD
4240,49042,1011791.0,Zac,Foot,Sydney,senior,16.0,2000-12-24,181.0,73.0,VIC,Dandenong Stingrays,,,SYD
4241,45193,298112.0,Jordan,Foote,Sydney,,6.0,1996-01-02,183.0,82.0,NSW,Maroubra Saints,6.0,1.0,SYD
4243,1033,990024.0,Nic,Fosdike,Sydney,,12.0,1980-02-26,180.0,82.0,SA,Norwood,164.0,66.0,SYD
4244,47114,291848.0,Robbie,Fox,Sydney,senior,42.0,1993-04-16,186.0,86.0,TAS,Coburg,31.0,8.0,SYD
4246,1594,240399.0,Lance,Franklin,Sydney,senior,23.0,1987-01-30,199.0,105.0,WA,Perth,299.0,942.0,SYD
4247,46121,996782.0,Kyle,Galloway,Sydney,,47.0,1996-11-21,209.0,103.0,VIC,Shepparton,,,SYD
4249,40127,280020.0,Taylor,Gilchrist,Sydney,,46.0,1990-10-19,190.0,74.0,VIC,Sandringham Dragons,,,SYD
4250,15,980073.0,Adam,Goodes,Sydney,,37.0,1980-01-08,194.0,99.0,VIC,North Ballarat Rebels,344.0,417.0,SYD
4252,49930,1004113.0,Will,Gould,Sydney,senior,17.0,2001-01-14,191.0,98.0,SA,Glenelg,,,SYD
4253,44125,290722.0,Sam,Gray,Sydney,senior,15.0,1992-02-01,176.0,75.0,SA,Port Adelaide (SANFL),103.0,84.0,SYD
4256,1556,240072.0,Heath,Grundy,Sydney,,39.0,1986-06-02,192.0,105.0,SA,Norwood,254.0,24.0,SYD
4258,42190,293623.0,Ben,Haren,Sydney,,46.0,1992-10-17,196.0,88.0,SA,Port Magpies,,,SYD
4260,47071,997100.0,Will,Hayward,Sydney,senior,9.0,1998-10-26,187.0,84.0,SA,North Adelaide,62.0,67.0,SYD
4262,45017,298539.0,Isaac,Heeney,Sydney,senior,5.0,1996-05-05,186.0,84.0,NSW,Cardiff,107.0,111.0,SYD
4265,44033,294036.0,George,Hewett,Sydney,senior,29.0,1995-12-29,187.0,84.0,SA,North Adelaide,98.0,32.0,SYD
4266,45036,298620.0,Jack,Hiscox,Sydney,,17.0,1996-03-23,184.0,74.0,NSW,Sydney Uni,1.0,0.0,SYD
4272,43140,295906.0,Brandon,Jack,Sydney,,33.0,1994-05-25,182.0,75.0,NSW,Pennant Hills,28.0,16.0,SYD
4273,2137,240226.0,Kieren,Jack,Sydney,,15.0,1987-06-28,177.0,77.0,NSW,NSW-ACT Rams,254.0,166.0,SYD
4278,42129,291450.0,Alex,Johnson,Sydney,,2.0,1992-03-02,193.0,91.0,VIC,Oakleigh Chargers,47.0,1.0,SYD
4281,39522,260382.0,Josh P.,Kennedy,Sydney,senior,12.0,1988-06-20,189.0,97.0,VIC,Sandringham Dragons,250.0,150.0,SYD
4282,1377,200096.0,Tadhg,Kennelly,Sydney,,17.0,1981-07-01,190.0,89.0,,Ireland,197.0,30.0,SYD
4285,251,990114.0,Brett,Kirk,Sydney,,31.0,1976-10-25,184.0,80.0,NSW,North Albury,241.0,96.0,SYD
4286,49995,1012101.0,Michael,Knoll,Sydney,rookie,48.0,1993-02-27,205.0,103.0,SA,South Adelaide,,,SYD
4289,42191,294916.0,Eugene,Kruger,Sydney,,43.0,1991-01-25,183.0,77.0,NSW,East Coast Eagles,,,SYD
4291,2066,250591.0,Matthew,Laidlaw,Sydney,,22.0,1987-02-09,186.0,88.0,VIC,Oakleigh Chargers,1.0,0.0,SYD
4292,39696,270899.0,Jeremy,Laidler,Sydney,,11.0,1989-08-05,189.0,88.0,VIC,Calder Cannons,86.0,8.0,SYD
4296,46089,996463.0,Tyrone,Leonardis,Sydney,,30.0,1997-02-22,182.0,78.0,VIC,Northern Knights,,,SYD
4298,48117,1004949.0,Matthew,Ling,Sydney,senior,19.0,1999-04-21,184.0,79.0,VIC,Geelong Falcons,3.0,0.0,SYD
4299,43125,295342.0,Jake,Lloyd,Sydney,senior,44.0,1993-09-20,181.0,79.0,VIC,Murray Bushrangers,146.0,30.0,SYD
4302,42257,291992.0,Jordan,Lockyer,Sydney,,18.0,1993-06-15,190.0,85.0,WA,West Perth,,,SYD
4305,42391,294085.0,Jack,Lynch,Sydney,,42.0,1993-09-07,190.0,84.0,NSW,Riverview,,,SYD
4306,47049,998662.0,Jack,Maibaum,Sydney,rookie,21.0,1998-03-27,194.0,91.0,VIC,Eastern Ranges,0.0,0.0,SYD
4309,43081,296840.0,Harry,Marsh,Sydney,,31.0,1994-01-13,188.0,86.0,WA,East Fremantle,24.0,0.0,SYD
4310,160,960628.0,Ben,Mathews,Sydney,,4.0,1978-11-29,182.0,84.0,VIC,Murray Bushrangers,198.0,45.0,SYD
4311,910,220063.0,Martin,Mattner,Sydney,,29.0,1982-08-06,189.0,86.0,SA,Sturt,220.0,40.0,SYD
4312,1373,960599.0,Stuart,Maxfield,Sydney,,11.0,1972-04-09,0.0,0.0,,,289.0,152.0,SYD
4315,48133,1008198.0,Tom,McCartin,Sydney,senior,30.0,1999-12-30,193.0,89.0,VIC,Geelong Falcons,41.0,27.0,SYD
4317,2122,230140.0,Ben,McGlynn,Sydney,,21.0,1985-08-06,174.0,75.0,VIC,Box Hill Hawks,169.0,194.0,SYD
4318,49078,1011936.0,Justin,McInerney,Sydney,senior,27.0,2000-08-18,187.0,73.0,VIC,Northern Knights,5.0,0.0,SYD
4319,41143,292506.0,Chris,McKaigue,Sydney,,36.0,1989-07-13,187.0,84.0,,County Derry (Ireland),,,SYD
4320,45160,298291.0,Sean,McLaren,Sydney,,30.0,1996-01-10,197.0,92.0,VIC,Sandringham Dragons,,,SYD
4321,48165,1003203.0,Hayden,McLean,Sydney,senior,41.0,1999-01-20,197.0,93.0,VIC,Sandringham Dragons,8.0,3.0,SYD
4324,41031,280999.0,Dylan,McNeil,Sydney,,28.0,1991-03-20,175.0,75.0,VIC,Murray Bushrangers,,,SYD
4327,655,230253.0,Jarrad,McVeigh,Sydney,,3.0,1985-04-07,184.0,82.0,NSW,NSW-ACT Under 18s,324.0,201.0,SYD
4330,45185,996743.0,Lewis,Melican,Sydney,senior,43.0,1996-11-04,195.0,98.0,VIC,Geelong Falcons,39.0,1.0,SYD
4331,41035,291307.0,Daniel,Menzel,Sydney,,2.0,1991-09-13,190.0,90.0,SA,Central District,80.0,143.0,SYD
4332,39661,261031.0,Brett,Meredith,Sydney,,7.0,1989-01-20,181.0,81.0,VIC,Northern Knights,16.0,10.0,SYD
4333,46003,993905.0,Callum,Mills,Sydney,senior,14.0,1997-04-02,189.0,83.0,NSW,North Shore,87.0,3.0,SYD
4334,44129,994467.0,Patrick,Mitchell,Sydney,,45.0,1989-01-01,201.0,107.0,,Des Moines (USA),,,SYD
4336,1567,250080.0,Jarred,Moore,Sydney,,33.0,1986-03-06,177.0,84.0,VIC,Dandenong Stingrays,68.0,52.0,SYD
4338,1625,240412.0,Mitch,Morton,Sydney,,10.0,1987-01-28,186.0,81.0,WA,Claremont,82.0,116.0,SYD
4346,43141,298144.0,Sam,Naismith,Sydney,senior,10.0,1992-07-16,206.0,108.0,NSW,North Shore,29.0,2.0,SYD
4348,955,960623.0,Matthew,Nicks,Sydney,,23.0,1975-05-13,0.0,0.0,,,175.0,125.0,SYD
4350,49996,1019158.0,Barry,O'Connor,Sydney,rookie,35.0,1998-06-26,193.0,92.0,,Count Wexford (Ireland),,,SYD
4353,39605,270171.0,Matt,O'Dwyer,Sydney,,43.0,1988-07-21,181.0,82.0,VIC,Calder Cannons,2.0,1.0,SYD
4354,39547,260243.0,Daniel,O'Keefe,Sydney,,8.0,1988-10-25,184.0,80.0,VIC,Geelong Falcons,0.0,0.0,SYD
4355,1210,200071.0,Ryan,O'Keefe,Sydney,,5.0,1981-01-24,188.0,88.0,VIC,Calder Cannons,213.0,184.0,SYD
4356,992,960606.0,Michael,O'Loughlin,Sydney,,19.0,1977-02-20,189.0,90.0,SA,Central District,303.0,521.0,SYD
4357,46126,997842.0,Colin,O'Riordan,Sydney,senior,38.0,1995-10-12,187.0,87.0,,County Tipperary,21.0,1.0,SYD
4359,39675,280721.0,Jake,Orreal,Sydney,,44.0,1989-09-26,204.0,94.0,QLD,Western Taipans,,,SYD
4360,42189,291549.0,Max,Otten,Sydney,,44.0,1992-11-10,190.0,85.0,VIC,Oakleigh Chargers,,,SYD
4363,46106,996765.0,Tom,Papley,Sydney,senior,11.0,1996-07-13,178.0,76.0,VIC,Gippsland Power,91.0,138.0,SYD
4364,42015,290778.0,Luke,Parker,Sydney,senior,26.0,1992-10-25,183.0,87.0,VIC,Dandenong Stingrays,203.0,155.0,SYD
4366,43505,296220.0,Lloyd,Perris,Sydney,,41.0,1995-01-02,179.0,74.0,NSW,St George,,,SYD
4369,47123,1002138.0,Toby,Pink,Sydney,,47.0,1998-08-11,193.0,85.0,SA,Glenelg,0.0,0.0,SYD
4370,609,220080.0,Henry,Playfair,Sydney,,26.0,1983-01-22,198.0,97.0,NSW,North Shore,68.0,43.0,SYD
4376,40139,291206.0,Mike,Pyke,Sydney,,38.0,1984-03-24,200.0,103.0,,Canada,105.0,45.0,SYD
4379,43132,290307.0,Dane,Rampe,Sydney,senior,24.0,1990-06-02,187.0,88.0,NSW,UNSW,167.0,6.0,SYD
4381,41057,290188.0,Sam,Reid,Sydney,senior,20.0,1991-12-27,196.0,100.0,VIC,Murray Bushrangers,144.0,154.0,SYD
4382,49117,1013624.0,Harry,Reynolds,Sydney,rookie,31.0,2000-10-11,189.0,74.0,VIC,Sandringham Dragons,,,SYD
4384,1379,210027.0,Ted,Richards,Sydney,,25.0,1983-01-11,193.0,92.0,VIC,Sandringham Dragons,260.0,34.0,SYD
4385,43129,293739.0,Xavier,Richards,Sydney,,42.0,1993-04-25,195.0,84.0,VIC,Sandringham Dragons,11.0,12.0,SYD
4388,824,220089.0,Lewis,Roberts-Thomson,Sydney,,30.0,1983-09-08,194.0,92.0,NSW,North Shore,174.0,51.0,SYD
4389,43136,294638.0,Daniel,Robinson,Sydney,,27.0,1994-07-03,184.0,85.0,NSW,St Ignatius Riverview,26.0,6.0,SYD
4391,47107,1004880.0,Ben,Ronke,Sydney,senior,25.0,1997-12-18,183.0,76.0,VIC,Calder Cannons,34.0,33.0,SYD
4394,45060,297107.0,James,Rose,Sydney,,1.0,1996-04-16,185.0,85.0,SA,Sturt,14.0,7.0,SYD
4396,49025,1006126.0,James,Rowbottom,Sydney,senior,8.0,2000-09-19,186.0,78.0,VIC,Oakleigh Chargers,22.0,6.0,SYD
4397,49971,1011789.0,Brady,Rowles,Sydney,rookie,39.0,2001-02-12,188.0,72.0,VIC,Bendigo Pioneers,,,SYD
4401,89,960136.0,Andrew,Schauble,Sydney,,25.0,1976-11-17,0.0,0.0,,,167.0,34.0,SYD
4402,1658,240176.0,Tim,Schmidt,Sydney,,36.0,1986-03-14,180.0,84.0,SA,Robertstown,17.0,12.0,SYD
4406,900,220101.0,Mark,Seaby,Sydney,,1.0,1984-05-01,199.0,101.0,WA,West Perth,115.0,68.0,SYD
4409,1147,200023.0,Rhyce,Shaw,Sydney,,2.0,1981-10-16,183.0,82.0,VIC,Diamond Creek,230.0,40.0,SYD
4413,43124,294737.0,Callum,Sinclair,Sydney,senior,18.0,1989-09-23,200.0,96.0,WA,Subiaco,108.0,61.0,SYD
4416,39565,250338.0,Nick,Smith,Sydney,,40.0,1988-06-12,183.0,81.0,VIC,Oakleigh Chargers,209.0,10.0,SYD
4419,484,200038.0,David,Spriggs,Sydney,,8.0,1981-01-25,0.0,0.0,,,69.0,20.0,SYD
4422,49909,1004848.0,Dylan,Stephens,Sydney,senior,3.0,2001-01-08,183.0,69.0,SA,Norwood,4.0,1.0,SYD
4426,48149,1008080.0,Ryley,Stoddart,Sydney,senior,33.0,1999-10-15,186.0,73.0,VIC,Eastern Ranges,6.0,1.0,SYD
4427,48153,1002238.0,Angus,Styles,Sydney,,45.0,1999-05-03,185.0,76.0,VIC,Sandringham Dragons,0.0,0.0,SYD
4428,41054,291079.0,Byron,Sumner,Sydney,,22.0,1991-10-31,176.0,78.0,SA,Woodville West Torrens,1.0,0.0,SYD
4430,42268,291810.0,Michael,Talia,Sydney,,32.0,1993-02-11,193.0,87.0,VIC,Calder Cannons,31.0,3.0,SYD
4433,49940,1005997.0,Elijah,Taylor,Sydney,senior,37.0,2001-05-01,185.0,75.0,WA,Perth,4.0,1.0,SYD
4435,44014,296211.0,Lewis,Taylor,Sydney,senior,28.0,1995-02-17,175.0,80.0,VIC,Geelong Falcons,118.0,92.0,SYD
4439,2052,260088.0,Kristin,Thornton,Sydney,,27.0,1988-03-05,184.0,80.0,WA,Peel Thunder,8.0,4.0,SYD
4441,43053,294663.0,Jackson,Thurlow,Sydney,senior,6.0,1994-03-28,190.0,84.0,TAS,Launceston,56.0,13.0,SYD
4442,39485,270742.0,Kurt,Tippett,Sydney,,0.0,1987-05-08,202.0,105.0,QLD,Southport,176.0,321.0,SYD
4443,43028,295695.0,Dean,Towers,Sydney,,22.0,1990-05-04,188.0,86.0,VIC,North Ballarat,57.0,31.0,SYD
4444,49110,1002592.0,Durak,Tucker,Sydney,,28.0,2000-02-09,189.0,84.0,WA,Peel Thunder,,,SYD
4446,1604,250714.0,Luke,Vogels,Sydney,,38.0,1983-06-07,183.0,83.0,WA,Subiaco,17.0,11.0,SYD
4448,40154,292509.0,Tommy,Walsh,Sydney,,17.0,1988-02-26,195.0,97.0,,"County Kerry, Ireland",5.0,3.0,SYD
4450,49943,1012014.0,Chad,Warner,Sydney,senior,1.0,2001-05-19,181.0,80.0,WA,East Fremantle,2.0,0.0,SYD
4455,49125,1006232.0,Sam,Wicks,Sydney,rookie,45.0,1999-09-14,181.0,73.0,NSW,Swans Academy,1.0,1.0,SYD
4456,1103,960135.0,Paul,Williams,Sydney,,10.0,1973-04-03,0.0,0.0,,,306.0,307.0,SYD
4465,690,240087.0,Jed,Adcock,Western Bulldogs,,44.0,1985-11-15,184.0,84.0,VIC,North Ballarat Rebels ,213.0,60.0,WBD
4466,661,960064.0,Jason,Akermanis,Western Bulldogs,,21.0,1977-02-24,177.0,85.0,QLD,Mayne,325.0,421.0,WBD
4471,39498,261243.0,Mark,Austin,Western Bulldogs,,47.0,1989-02-24,193.0,95.0,SA,Glenelg,44.0,2.0,WBD
4472,1666,250689.0,Travis,Baird,Western Bulldogs,,20.0,1986-07-25,183.0,83.0,WA,Subiaco,5.0,5.0,WBD
4474,382,960334.0,Daniel,Bandy,Western Bulldogs,,11.0,1975-11-18,0.0,0.0,,,150.0,126.0,WBD
4476,2135,260373.0,Ed,Barlow,Western Bulldogs,,43.0,1987-01-27,195.0,94.0,VIC,Oakleigh Chargers,34.0,22.0,WBD
4484,42389,295608.0,Shane,Biggs,Western Bulldogs,,24.0,1991-08-05,187.0,84.0,VIC,Bendigo Bombers,62.0,8.0,WBD
4485,44006,297373.0,Marcus,Bontempelli,Western Bulldogs,senior,4.0,1995-11-24,193.0,93.0,VIC,Northern Knights,139.0,119.0,WBD
4486,924,220010.0,Matthew,Boyd,Western Bulldogs,,5.0,1982-08-27,184.0,89.0,VIC,Dandenong Stingrays,291.0,86.0,WBD
4487,44001,296367.0,Tom,Boyd,Western Bulldogs,,17.0,1995-08-22,200.0,103.0,VIC,Eastern Ranges,60.0,50.0,WBD
4492,42208,291492.0,Josh,Bruce,Western Bulldogs,senior,17.0,1992-06-08,197.0,101.0,NSW,Eastlake,124.0,183.0,WBD
4495,49957,1011992.0,Louis,Butler,Western Bulldogs,senior,18.0,2001-08-26,183.0,74.0,VIC,Sandringham Dragons,2.0,0.0,WBD
4497,1381,230023.0,Tim,Callan,Western Bulldogs,,33.0,1984-01-06,181.0,82.0,VIC,St Joseph's,34.0,4.0,WBD
4499,49079,296070.0,Ben,Cavarra,Western Bulldogs,senior,25.0,1995-12-20,173.0,72.0,VIC,Williamstown,1.0,1.0,WBD
4501,1667,240366.0,Travis,Cloke,Western Bulldogs,,13.0,1987-03-05,196.0,108.0,VIC,Eastern Ranges,255.0,450.0,WBD
4504,46020,993840.0,Kieran,Collins,Western Bulldogs,,32.0,1997-12-14,194.0,99.0,VIC,Dandenong Stingrays,1.0,0.0,WBD
4506,40014,280056.0,Ayce,Cordy,Western Bulldogs,,49.0,1990-08-06,202.0,99.0,VIC,Geelong Falcons,27.0,15.0,WBD
4508,45042,991939.0,Zaine,Cordy,Western Bulldogs,senior,12.0,1996-10-27,193.0,90.0,VIC,Geelong Falcons,82.0,8.0,WBD
4512,42235,293651.0,Hayden,Crozier,Western Bulldogs,senior,9.0,1993-12-24,185.0,79.0,VIC,Eastern Ranges,119.0,45.0,WBD
4516,45118,996708.0,Bailey,Dale,Western Bulldogs,senior,31.0,1996-07-22,183.0,82.0,VIC,Dandenong Stingrays,60.0,59.0,WBD
4517,45119,295136.0,Caleb,Daniel,Western Bulldogs,senior,35.0,1996-07-07,168.0,72.0,SA,South Adelaide,101.0,26.0,WBD
4519,40063,280052.0,Jamason,Daniels,Western Bulldogs,,26.0,1990-08-10,181.0,78.0,VIC,Murray Bushrangers,,,WBD
4520,835,960266.0,Luke,Darcy,Western Bulldogs,,14.0,1975-07-12,183.0,83.0,WA,Subiaco,226.0,183.0,WBD
4521,42207,290765.0,Sam,Darley,Western Bulldogs,,33.0,1993-02-15,184.0,71.0,TAS,North Hobart,20.0,2.0,WBD
4528,42342,295712.0,Tory,Dickson,Western Bulldogs,senior,29.0,1987-09-26,184.0,85.0,VIC,Bendigo Bombers,112.0,177.0,WBD
4531,39516,250383.0,Nathan,Djerrkura,Western Bulldogs,,33.0,1988-09-19,176.0,80.0,NT,NT Thunder,12.0,4.0,WBD
4533,46010,993834.0,Josh,Dunkley,Western Bulldogs,senior,5.0,1997-01-09,190.0,88.0,VIC,Gippsland Power,72.0,38.0,WBD
4535,41101,290085.0,Taylor,Duryea,Western Bulldogs,senior,15.0,1991-04-24,179.0,80.0,VIC,Murray Bushrangers,134.0,23.0,WBD
4536,1019,970100.0,Nathan,Eagleton,Western Bulldogs,,10.0,1978-11-10,180.0,84.0,SA,West Adelaide,277.0,231.0,WBD
4540,47018,1004592.0,Tim,English,Western Bulldogs,senior,44.0,1997-08-10,205.0,93.0,WA,South Fremantle,42.0,13.0,WBD
4542,279,230065.0,Cameron,Faulkner,Western Bulldogs,,18.0,1984-05-22,183.0,83.0,WA,Subiaco,18.0,9.0,WBD
4547,44106,281291.0,Matthew,Fuller,Western Bulldogs,,36.0,1990-06-01,180.0,84.0,SA,Norwood,,,WBD
4549,49966,1006533.0,Riley,Garcia,Western Bulldogs,senior,38.0,2001-01-30,175.0,68.0,WA,Swan Districts,,,WBD
4550,46094,997501.0,Ryan,Gardner,Western Bulldogs,rookie,43.0,1997-06-01,197.0,93.0,TAS,Burnie,5.0,2.0,WBD
4554,391,200079.0,Daniel,Giansiracusa,Western Bulldogs,,13.0,1982-03-11,182.0,82.0,VIC,Western Jets,262.0,329.0,WBD
4555,827,200080.0,Lindsay,Gilbee,Western Bulldogs,,9.0,1981-07-08,180.0,82.0,VIC,Eastern Ranges,202.0,118.0,WBD
4556,46113,1002159.0,Luke,Goetz,Western Bulldogs,,40.0,1997-12-03,201.0,90.0,VIC,Altona,,,WBD
4557,43119,261160.0,Brett,Goodes,Western Bulldogs,,44.0,1984-02-17,183.0,94.0,VIC,Williamstown,21.0,3.0,WBD
4559,45152,298277.0,Billy,Gowers,Western Bulldogs,senior,26.0,1996-06-10,187.0,87.0,VIC,Oakleigh Chargers,33.0,39.0,WBD
4560,301,960255.0,Chris,Grant,Western Bulldogs,,3.0,1972-12-13,183.0,83.0,WA,Subiaco,341.0,554.0,WBD
4563,47093,1006303.0,Fergus,Greene,Western Bulldogs,senior,30.0,1997-12-20,187.0,75.0,VIC,Bendigo Pioneers,5.0,5.0,WBD
4564,42395,291774.0,Alex,Greenwood,Western Bulldogs,,34.0,1993-10-24,176.0,71.0,VIC,Eastern Ranges,,,WBD
4567,1008,200081.0,Mitch,Hahn,Western Bulldogs,,8.0,1981-05-10,188.0,99.0,QLD,Northern Eagles,181.0,164.0,WBD
4568,135,960570.0,Barry,Hall,Western Bulldogs,,28.0,1977-02-08,194.0,104.0,VIC,Murray Bushrangers,289.0,746.0,WBD
4569,45069,297702.0,Declan,Hamilton,Western Bulldogs,,26.0,1996-03-18,183.0,68.0,SA,Port Adelaide,,,WBD
4572,1205,200082.0,Ryan,Hargrave,Western Bulldogs,,25.0,1981-07-26,190.0,85.0,WA,Perth,191.0,36.0,WBD
4574,151,960524.0,Ben,Harrison,Western Bulldogs,,22.0,1975-01-17,0.0,0.0,,,161.0,71.0,WBD
4575,49103,991976.0,Will,Hayes,Western Bulldogs,senior,32.0,1995-06-05,181.0,77.0,VIC,Footscray VFL,11.0,4.0,WBD
4577,41032,280882.0,Tom,Hill,Western Bulldogs,,35.0,1991-04-07,199.0,90.0,VIC,Northern Knights,,,WBD
4579,44060,296369.0,Mitch,Honeychurch,Western Bulldogs,,22.0,1995-03-02,176.0,71.0,VIC,Eastern Ranges,35.0,15.0,WBD
4580,41041,280919.0,Andrew,Hooper,Western Bulldogs,,41.0,1991-01-18,172.0,83.0,VIC,North Ballarat Rebels,6.0,6.0,WBD
4581,41083,281374.0,Christian,Howard,Western Bulldogs,,30.0,1991-03-19,184.0,81.0,SA,Glenelg,20.0,3.0,WBD
